accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.3117934260337158,stsb_client_2,cuda,0.67854848,0.708837376,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.1001822988688945,task_complete,1,394,stsb,2026-02-18 16:05:21
0.4747863289263342,stsb_client_2,cuda,0.67854848,0.708837376,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0780846668593585,task_complete,2,394,stsb,2026-02-18 16:28:50
0.5671068494450547,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0655943370237946,task_complete,3,394,stsb,2026-02-18 16:52:20
0.620487299415244,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0645707980543375,task_complete,4,394,stsb,2026-02-18 17:14:26
0.6683486658533786,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0536872993409633,task_complete,5,394,stsb,2026-02-18 17:36:23
0.7010147420168524,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0506619407236576,task_complete,6,394,stsb,2026-02-18 17:58:30
0.6773247927753255,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.058269159477204,task_complete,7,394,stsb,2026-02-18 18:20:26
0.7271665376076701,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.047741435393691,task_complete,8,394,stsb,2026-02-18 18:42:23
0.701447430784779,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0524097919277846,task_complete,9,394,stsb,2026-02-18 19:04:31
0.7224447286945718,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0474530999176204,task_complete,10,394,stsb,2026-02-18 19:26:36
0.7368672439773613,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0470431345887482,task_complete,11,394,stsb,2026-02-18 19:48:36
0.7224505545244106,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.049361219536513,task_complete,12,394,stsb,2026-02-18 20:10:32
0.7303891193165853,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0517522921599447,task_complete,13,394,stsb,2026-02-18 20:32:35
0.710348832545294,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0516214323788881,task_complete,14,394,stsb,2026-02-18 20:54:42
0.7129483744249211,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.053054655175656,task_complete,15,394,stsb,2026-02-18 21:16:42
0.7285436798481868,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.04965126555413,task_complete,16,394,stsb,2026-02-18 21:38:45
0.7362050848047755,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0464948581065982,task_complete,17,394,stsb,2026-02-18 22:00:52
0.6911752236739435,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0538411412388086,task_complete,18,394,stsb,2026-02-18 22:23:02
0.7423330637095072,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0477734922803938,task_complete,19,394,stsb,2026-02-18 22:45:03
0.7418714958453416,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0477615030109882,task_complete,20,394,stsb,2026-02-18 23:06:59
0.7142720553590571,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0508727189712226,task_complete,21,394,stsb,2026-02-18 23:29:07
0.7460147253271225,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0458377928473055,task_complete,22,394,stsb,2026-02-18 23:51:09
0.7005227435386038,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0514338235370814,task_complete,23,394,stsb,2026-02-19 00:13:17
0.6870854762482855,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.058742061574012,task_complete,24,394,stsb,2026-02-19 00:35:25
0.7318199297319489,stsb_client_2,cuda,0.67854848,0.704643072,25.756696576,2.63445460871822,NVIDIA RTX A5000,0.0467043499834835,task_complete,25,394,stsb,2026-02-19 00:57:30
