accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.1180948777390835,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.1432885925471782,task_complete,1,394,stsb,2026-02-19 07:54:40
0.2701951105172243,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.1172561886534094,task_complete,2,394,stsb,2026-02-19 08:02:03
0.3092191330241291,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.1249839356169104,task_complete,3,394,stsb,2026-02-19 08:09:11
0.3966443782527161,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.1187438461184501,task_complete,4,394,stsb,2026-02-19 08:16:27
0.4620968227474974,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0997438840568065,task_complete,5,394,stsb,2026-02-19 08:23:31
0.4292650855264704,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.108427090011537,task_complete,6,394,stsb,2026-02-19 08:30:22
0.467731477914602,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0930327050294727,task_complete,7,394,stsb,2026-02-19 08:37:13
0.5594048511335752,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0824583331868052,task_complete,8,394,stsb,2026-02-19 08:44:02
0.541173301063074,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0891526843607425,task_complete,9,394,stsb,2026-02-19 08:50:49
0.5389418704381412,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0813219540938735,task_complete,10,394,stsb,2026-02-19 08:57:40
0.5556807859058537,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0839103310555219,task_complete,11,394,stsb,2026-02-19 09:04:26
0.5156952085125442,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0927267774567008,task_complete,12,394,stsb,2026-02-19 09:11:15
0.5984599346971646,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0785766179487109,task_complete,13,394,stsb,2026-02-19 09:18:03
0.5597942795199973,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0834583975747227,task_complete,14,394,stsb,2026-02-19 09:24:51
0.5441628591650334,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0855470663495361,task_complete,15,394,stsb,2026-02-19 09:31:40
0.5494512007652733,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0862769584730267,task_complete,16,394,stsb,2026-02-19 09:38:30
0.5498307315469044,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0832808348163962,task_complete,17,394,stsb,2026-02-19 09:45:16
0.5463774804963848,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0872014554589986,task_complete,18,394,stsb,2026-02-19 09:52:03
0.5769964406341852,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0781138428300619,task_complete,19,394,stsb,2026-02-19 09:58:49
0.5788030285223432,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0805933087691664,task_complete,20,394,stsb,2026-02-19 10:05:38
0.577232113840172,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0772322759777307,task_complete,21,394,stsb,2026-02-19 10:12:26
0.5546695194156597,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0829594395682215,task_complete,22,394,stsb,2026-02-19 10:19:16
0.581980195324282,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0769747146964073,task_complete,23,394,stsb,2026-02-19 10:26:04
0.5832863718790995,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0821031170338392,task_complete,24,394,stsb,2026-02-19 10:32:52
0.5188957597610475,stsb_client_2,cuda,0.19685376,0.239075328,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.0898481617495417,task_complete,25,394,stsb,2026-02-19 10:39:37
