epoch,training_time,train_loss,train_accuracy,sst2_val_accuracy,sst2_val_f1,qqp_val_accuracy,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,total_val_loss,gpu_usage,cpu_usage,memory_usage,timestamp
1,191.187425,1.7270761620869537,0.8456105403887731,0.0,0.0,0.0,0.0,0.8456105403887731,0.8416058327221126,0.7100994529083688,4.246972451503247,8.7,44.4,2026-02-25 14:52:21
2,183.77722,0.5317208795367103,0.8620186430370241,0.0,0.0,0.0,0.0,0.8620186430370241,0.8611267056069286,0.5848781936504739,4.246972451503247,8.5,44.7,2026-02-25 14:55:25
3,180.543108,0.3180877115171319,0.8630899766761041,0.0,0.0,0.0,0.0,0.8630899766761041,0.8610192642517389,0.5982751104822184,4.246972451503247,8.5,44.9,2026-02-25 14:58:26
4,158.957697,0.2109745320219798,0.8642725498146363,0.0,0.0,0.0,0.0,0.8642725498146363,0.8610096592629125,0.5938706782824815,4.246972451503247,8.7,44.1,2026-02-25 15:01:05
5,180.819201,0.1484071347071208,0.8630725767791134,0.0,0.0,0.0,0.0,0.8630725767791134,0.8616645031306152,0.5781064081065198,4.246972451503247,8.4,44.3,2026-02-25 15:04:05
6,109.076415,0.1090594326317506,0.8651424761463681,0.0,0.0,0.0,0.0,0.8651424761463681,0.8623167918364146,0.5791367507400982,4.246972451503247,9.0,44.2,2026-02-25 15:05:55
7,181.156868,0.094881217307026,0.8646102228975926,0.0,0.0,0.0,0.0,0.8646102228975926,0.8621456351348197,0.5788353226405192,4.246972451503247,8.5,45.2,2026-02-25 15:08:56
8,180.376473,0.0760858741700929,0.8660457551529264,0.0,0.0,0.0,0.0,0.8660457551529264,0.8632448156077014,0.5680084457581348,4.246972451503247,8.4,45.2,2026-02-25 15:11:56
9,176.71451,0.0652699793712586,0.8690802042317545,0.0,0.0,0.0,0.0,0.8690802042317545,0.867561220717893,0.563976227008599,4.246972451503247,8.5,45.2,2026-02-25 15:14:53
10,172.421188,0.0578362208071577,0.8671710433181601,0.0,0.0,0.0,0.0,0.8671710433181601,0.8651969041417354,0.5658045331452121,4.246972451503247,8.7,45.2,2026-02-25 15:17:45
11,173.451097,0.0499550849760177,0.8674145266226962,0.0,0.0,0.0,0.0,0.8674145266226962,0.865965402892042,0.5636660065501928,4.246972451503247,8.7,45.3,2026-02-25 15:20:39
12,196.566694,0.0434120052047813,0.8693924882164308,0.0,0.0,0.0,0.0,0.8693924882164308,0.866045262377688,0.5530163886302963,4.246972451503247,64.3,45.1,2026-02-25 15:23:55
13,145.275312,0.0402390791708953,0.8689137503252612,0.0,0.0,0.0,0.0,0.8689137503252612,0.8666486951779286,0.5994114386750028,4.246972451503247,14.0,45.4,2026-02-25 15:26:21
14,243.677953,0.0377898201487758,0.8679247790125333,0.0,0.0,0.0,0.0,0.8679247790125333,0.8672532399597916,0.5776295587816771,4.246972451503247,53.7,45.0,2026-02-25 15:30:24
15,168.258971,0.0312799804433007,0.8682420903542534,0.0,0.0,0.0,0.0,0.8682420903542534,0.8658403334108236,0.5578900882776113,4.246972451503247,30.0,44.4,2026-02-25 15:33:13
16,237.7435,0.0293357653449093,0.8695315252315403,0.0,0.0,0.0,0.0,0.8695315252315403,0.8667387486207784,0.5596790620066384,4.246972451503247,43.3,47.7,2026-02-25 15:37:10
17,172.201587,0.0253344920259914,0.8681422366064105,0.0,0.0,0.0,0.0,0.8681422366064105,0.8666703108511896,0.5792611006924764,4.246972451503247,11.9,47.1,2026-02-25 15:40:03
18,258.288589,0.0254606816570162,0.8704196059172924,0.0,0.0,0.0,0.0,0.8704196059172924,0.8684241198891344,0.5651901823250537,4.246972451503247,54.9,45.9,2026-02-25 15:44:21
19,281.715385,0.0223026679344282,0.8698579428542907,0.0,0.0,0.0,0.0,0.8698579428542907,0.8674844146151347,0.5538009097997812,4.246972451503247,47.8,45.6,2026-02-25 15:49:03
20,189.971691,0.0194008723448408,0.8711168827391156,0.0,0.0,0.0,0.0,0.8711168827391156,0.8686259776795049,0.561410096216392,4.246972451503247,20.1,48.3,2026-02-25 15:52:13
21,179.692853,0.0194610051011589,0.8708957047246945,0.0,0.0,0.0,0.0,0.8708957047246945,0.8689071148839469,0.5746820141026314,4.246972451503247,14.2,48.8,2026-02-25 15:55:12
22,111.311582,0.0171297110597028,0.8700518761607302,0.0,0.0,0.0,0.0,0.8700518761607302,0.8678006354736504,0.5615118276724156,4.246972451503247,14.2,48.9,2026-02-25 15:57:04
23,165.51939,0.0164771196021019,0.8711609715954807,0.0,0.0,0.0,0.0,0.8711609715954807,0.8691196061336034,0.5552509652371419,4.246972451503247,12.2,47.3,2026-02-25 15:59:49
24,161.112903,0.0147562984366642,0.8709846921460285,0.0,0.0,0.0,0.0,0.8709846921460285,0.8689628764882152,0.5528264520491691,4.246972451503247,8.4,45.9,2026-02-25 16:02:30
25,161.964423,0.0152657506376928,0.8704034395089564,0.0,0.0,0.0,0.0,0.8704034395089564,0.8685539117935366,0.5578718774337718,4.246972451503247,7.6,44.7,2026-02-25 16:05:12
