client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5785785785785785,0.5592691009238341,0.5785785785785785,0.5316037558315334,0.6764305924612378,999,"{'0': 0.5136116152450091, '1': 0.5932134096484055}","{'0': 0.2214397496087637, '1': 0.8440954043048284}","{'0': 0.30945872061235646, '1': 0.6967587034813926}","[283, 995, 268, 1451]",1.5069708824157715,0.0,15890432
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 312, ""bin_3"": 688, ""bin_4"": 0}",1.174955855255443,0.0,0.0,0.0,0.0,0.03929336760784426,1000,{},{},{},[],1.5171175003051758,0.0,15890432
no_lora_client_6,2,True,0.5,1,1,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",2.870971827284568,0.0,0.0,0.0,0.0,0.6832309431499906,240,{},{},{},[],0.8264436721801758,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.4571613151625774,0.6666666666666666,0.6796001186466927,0.6666666666666666,0.6380408898230202,0.6280562469252834,999,"{'0': 0.7149460708782742, '1': 0.6533219761499148}","{'0': 0.36306729264475746, '1': 0.8923792902850495}","{'0': 0.48157758173326415, '1': 0.754364396360954}","[464, 814, 185, 1534]",1.8474736213684082,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 312, ""bin_3"": 688, ""bin_4"": 0}",1.443855471644422,0.0,0.0,0.0,0.0,0.00762291687969414,1000,{},{},{},[],2.026413679122925,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.5615481719672538,0.9159159159159159,0.878163366230192,0.9159159159159159,0.894981577935999,0.3876611038490578,999,"{'0': 0.9331742243436754, '1': 0.125}","{'0': 0.9799498746867168, '1': 0.0392156862745098}","{'0': 0.9559902200488998, '1': 0.05970149253731343}","[2737, 56, 196, 8]",2.096371650695801,0.0,15890432
no_lora_client_6,3,True,0.6666666666666666,2,2,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",2.870971827284568,0.0,0.0,0.0,0.0,0.23267839352289835,240,{},{},{},[],0.578770637512207,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 312, ""bin_3"": 688, ""bin_4"": 0}",1.6555578480476532,0.0,0.0,0.0,0.0,0.007057550916369394,1000,{},{},{},[],2.3625221252441406,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.2647795830927198,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.4382271766662598,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.28047685542448386,0.7527527527527528,0.7524842750844615,0.7527527527527528,0.748929737385716,0.5359585288340453,999,"{'0': 0.750232991612302, '1': 0.7541580041580042}","{'0': 0.6298904538341158, '1': 0.8440954043048284}","{'0': 0.6848149723521906, '1': 0.7965962119132584}","[805, 473, 268, 1451]",2.445237398147583,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.29734066847077745,0.5825825825825826,0.531936817919296,0.5825825825825826,0.5256920155578728,0.6714865741906343,999,"{'0': 0.6158392434988179, '1': 0.39869281045751637}","{'0': 0.8499184339314845, '1': 0.15803108808290156}","{'0': 0.7141877998629198, '1': 0.22634508348794063}","[1563, 276, 975, 183]",2.6691906452178955,0.0,15890432
no_lora_client_6,4,True,0.75,3,3,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",3.0826742036877994,0.0,0.0,0.0,0.0,0.06262964598006672,240,{},{},{},[],0.6711852550506592,0.0,15890432
no_lora_client_3,4,True,1.0,4,4,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 312, ""bin_3"": 688, ""bin_4"": 0}",1.6555578480476532,0.0,0.0,0.0,0.0,0.006673372680784533,1000,{},{},{},[],2.7722814083099365,0.0,15890432
no_lora_client_4,4,True,0.75,3,3,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.2456814606117193,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.975071668624878,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.28047685542448386,0.8321654988321655,0.8316917599407119,0.8321654988321655,0.8316626084124337,0.4213787759580309,999,"{'0': 0.8163265306122449, '1': 0.8431151241534989}","{'0': 0.7824726134585289, '1': 0.8691099476439791}","{'0': 0.7990411506192568, '1': 0.8559152105413922}","[1000, 278, 225, 1494]",3.0098280906677246,0.0,15890432
no_lora_client_2,4,True,0.5,2,2,999,"{""class_0"": 613, ""class_1"": 386}",0.29734066847077745,0.64330997664331,0.6447501419121734,0.64330997664331,0.5722548306082209,0.6274726936426113,999,"{'0': 0.6428041543026706, '1': 0.6478405315614618}","{'0': 0.9423599782490484, '1': 0.16839378238341968}","{'0': 0.7642778390297684, '1': 0.2673063742289239}","[1733, 106, 963, 195]",3.032327175140381,0.0,15890432
no_lora_client_5,4,True,0.25,1,1,999,"{""class_0"": 19, ""class_1"": 980}",0.8648917625122188,0.977977977977978,0.962267488371906,0.977977977977978,0.9700591279538648,0.31166334111223776,999,"{'0': 0.0, '1': 0.9809236947791165}","{'0': 0.0, '1': 0.996938775510204}","{'0': 0.0, '1': 0.9888663967611336}","[0, 57, 9, 2931]",3.13900089263916,0.0,15890432
no_lora_client_6,5,True,0.8,4,4,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",3.0826742036877994,0.0,0.0,0.0,0.0,0.012880767768041954,240,{},{},{},[],0.8116550445556641,0.0,15890432
no_lora_client_3,5,True,1.0,5,5,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 312, ""bin_3"": 688, ""bin_4"": 0}",1.6555578480476532,0.0,0.0,0.0,0.0,0.006381234606215484,1000,{},{},{},[],2.7970097064971924,0.0,15890432
no_lora_client_4,5,True,0.8,4,4,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.22819126468329204,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.9870588779449463,0.0,15890432
