client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5812479145812479,0.5726389707117758,0.5812479145812479,0.4774632579945735,0.6762071586159802,999,"{'0': 0.558974358974359, '1': 0.5827980014275518}","{'0': 0.08528951486697965, '1': 0.9499709133216987}","{'0': 0.14799728445349628, '1': 0.7224065472240655}","[109, 1169, 86, 1633]",1.522752285003662,0.0,15890432
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.0979453996804058,0.0,0.0,0.0,0.0,0.19402212240836686,1000,{},{},{},[],1.5329904556274414,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.013083684603097263,1000,{},{},{},[],1.7494151592254639,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.640306973640307,0.6600573993008636,0.640306973640307,0.5939086862286015,0.6442910325590265,999,"{'0': 0.7032520325203252, '1': 0.6279441117764472}","{'0': 0.27073552425665104, '1': 0.9150668993600931}","{'0': 0.39096045197740115, '1': 0.7447916666666666}","[346, 932, 146, 1573]",1.7670130729675293,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9305972639305973,0.868412348198516,0.9305972639305973,0.8984300581258755,0.38158553476056095,999,"{'0': 0.9318409622452389, '1': 0.0}","{'0': 0.9985678481919084, '1': 0.0}","{'0': 0.9640511579675077, '1': 0.0}","[2789, 4, 204, 0]",1.9370324611663818,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.011690757942026255,1000,{},{},{},[],2.2365658283233643,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.7280613947280614,0.7330073373289836,0.7280613947280614,0.718136831154901,0.571406889371771,999,"{'0': 0.7558011049723757, '1': 0.7160611854684512}","{'0': 0.5352112676056338, '1': 0.8714368819080861}","{'0': 0.6266605588639487, '1': 0.7861453686696405}","[684, 594, 221, 1498]",2.3319218158721924,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.2641145964621236,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.331012725830078,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.5705705705705706,0.5366992358865622,0.5705705705705706,0.5397296361361918,0.6703610716673433,999,"{'0': 0.6192739844425238, '1': 0.4055636896046852}","{'0': 0.7792278412180533, '1': 0.2392055267702936}","{'0': 0.6901035396099205, '1': 0.3009234111895709}","[1433, 406, 881, 277]",2.487475633621216,0.0,15890432
no_lora_client_3,4,True,1.0,4,4,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.011223967366965203,1000,{},{},{},[],2.334984540939331,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.8278278278278278,0.8273312975421124,0.8278278278278278,0.8273442605422001,0.4402635766873284,999,"{'0': 0.8102605863192183, '1': 0.8400226116449971}","{'0': 0.7785602503912363, '1': 0.8644560791157649}","{'0': 0.7940941739824421, '1': 0.8520642201834863}","[995, 283, 233, 1486]",2.3776791095733643,0.0,15890432
no_lora_client_4,4,True,0.75,3,3,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.24989510997735634,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.390641450881958,0.0,15890432
no_lora_client_2,4,True,0.5,2,2,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.6556556556556556,0.6618161703886998,0.6556556556556556,0.5955583904595254,0.6242593686101298,999,"{'0': 0.6528988253126184, '1': 0.6759776536312849}","{'0': 0.9369222403480152, '1': 0.20898100172711573}","{'0': 0.7695399732023225, '1': 0.31926121372031663}","[1723, 116, 916, 242]",2.3980917930603027,0.0,15890432
no_lora_client_3,5,True,1.0,5,5,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.010608937014781293,1000,{},{},{},[],2.3531997203826904,0.0,15890432
no_lora_client_1,5,True,1.0,5,5,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.8852185518852186,0.8851556642778957,0.8852185518852186,0.8851834987272577,0.3140740122192751,999,"{'0': 0.8671383647798742, '1': 0.8985507246376812}","{'0': 0.8630672926447575, '1': 0.9016870273414777}","{'0': 0.8650980392156863, '1': 0.9001161440185831}","[1103, 175, 169, 1550]",2.3914177417755127,0.0,15890432
no_lora_client_4,5,True,0.8,4,4,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.23832929642900588,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.394789934158325,0.0,15890432
no_lora_client_2,5,True,0.6,3,3,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.7087087087087087,0.7051196383686887,0.7087087087087087,0.6924089841960617,0.577889762542866,999,"{'0': 0.7154326494201606, '1': 0.6887417218543046}","{'0': 0.8722131593257205, '1': 0.44905008635578586}","{'0': 0.7860818426856163, '1': 0.5436487192890748}","[1604, 235, 638, 520]",2.4023873805999756,0.0,15890432
no_lora_client_3,6,True,1.0,5,6,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.010687881956251446,1000,{},{},{},[],2.2660841941833496,0.0,15890432
no_lora_client_4,6,True,0.8333333333333334,5,5,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9386052719386053,0.9353706034958139,0.9386052719386053,0.9157961570175313,0.19630971133078218,999,"{'0': 0.9390777515987883, '1': 0.8846153846153846}","{'0': 0.9989258861439313, '1': 0.11274509803921569}","{'0': 0.9680777238029147, '1': 0.2}","[2790, 3, 181, 23]",2.381574869155884,0.0,15890432
no_lora_client_2,6,True,0.6666666666666666,4,4,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.7540874207540874,0.7508568032481748,0.7540874207540874,0.7482955780544552,0.522743956752555,999,"{'0': 0.7682570593963, '1': 0.7232237539766702}","{'0': 0.8580750407830342, '1': 0.5889464594127807}","{'0': 0.8106858463909581, '1': 0.6492146596858639}","[1578, 261, 476, 682]",2.3831515312194824,0.0,15890432
no_lora_client_1,6,True,1.0,5,6,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.9232565899232565,0.9234017944294584,0.9232565899232565,0.9233087250128779,0.22653697399550646,999,"{'0': 0.9055727554179567, '1': 0.9366568914956012}","{'0': 0.9154929577464789, '1': 0.9290285049447353}","{'0': 0.9105058365758755, '1': 0.9328271028037384}","[1170, 108, 122, 1597]",2.384793281555176,0.0,15890432
no_lora_client_3,7,True,1.0,5,7,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.010135854525422608,1000,{},{},{},[],2.3218343257904053,0.0,15890432
no_lora_client_1,7,True,1.0,5,7,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.9479479479479479,0.9480027068306366,0.9479479479479479,0.9479684502958087,0.16553886761031453,999,"{'0': 0.9362363919129082, '1': 0.9567504383401519}","{'0': 0.9420970266040689, '1': 0.9522978475858057}","{'0': 0.9391575663026521, '1': 0.9545189504373178}","[1204, 74, 82, 1637]",2.377992868423462,0.0,15890432
no_lora_client_2,7,True,0.7142857142857143,5,5,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.8131464798131465,0.8115851519015527,0.8131464798131465,0.8111183879587749,0.43906295946035434,999,"{'0': 0.8274449564772145, '1': 0.7863984674329502}","{'0': 0.8787384448069603, '1': 0.7089810017271158}","{'0': 0.8523206751054853, '1': 0.745685740236149}","[1616, 223, 337, 821]",2.3949596881866455,0.0,15890432
no_lora_client_4,7,True,0.8571428571428571,5,6,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.958958958958959,0.9559268207916857,0.958958958958959,0.9532365661261594,0.14232640309387415,999,"{'0': 0.9625779625779626, '1': 0.8648648648648649}","{'0': 0.9946294307196563, '1': 0.47058823529411764}","{'0': 0.9783412572636028, '1': 0.6095238095238096}","[2778, 15, 108, 96]",2.3846514225006104,0.0,15890432
no_lora_client_3,8,True,1.0,5,8,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.010344363083796842,1000,{},{},{},[],2.2043280601501465,0.0,15890432
no_lora_client_4,8,True,0.875,5,7,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9723056389723056,0.9708499968848074,0.9723056389723056,0.9706997057540315,0.10060033893025426,999,"{'0': 0.9774489076814659, '1': 0.8805031446540881}","{'0': 0.9931972789115646, '1': 0.6862745098039216}","{'0': 0.9852601669330492, '1': 0.7713498622589532}","[2774, 19, 64, 140]",2.374498128890991,0.0,15890432
no_lora_client_1,8,True,1.0,5,8,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.9616282949616283,0.9616798862412899,0.9616282949616283,0.9616452571741055,0.12373251265910253,999,"{'0': 0.9518259518259519, '1': 0.9690058479532164}","{'0': 0.9585289514866979, '1': 0.9639325189063409}","{'0': 0.9551656920077972, '1': 0.9664625255176437}","[1225, 53, 62, 1657]",2.3765242099761963,0.0,15890432
no_lora_client_2,8,True,0.75,5,6,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.8631965298631965,0.8631116543156196,0.8631965298631965,0.8631524970875295,0.3529191763785781,999,"{'0': 0.887683125339121, '1': 0.8240901213171578}","{'0': 0.8896139206090267, '1': 0.8212435233160622}","{'0': 0.888647474198805, '1': 0.8226643598615917}","[1636, 203, 207, 951]",2.3864266872406006,0.0,15890432
no_lora_client_3,9,True,1.0,5,9,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 212, ""bin_4"": 788}",1.3855440797291865,0.0,0.0,0.0,0.0,0.009391240667177257,1000,{},{},{},[],2.305715560913086,0.0,15890432
no_lora_client_1,9,True,1.0,5,9,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.9706373039706373,0.9706525080271459,0.9706373039706373,0.9706431424144004,0.09523752478577158,999,"{'0': 0.9641185647425897, '1': 0.9755102040816327}","{'0': 0.9671361502347418, '1': 0.9732402559627691}","{'0': 0.965625, '1': 0.9743739079790332}","[1236, 42, 46, 1673]",2.3938705921173096,0.0,15890432
no_lora_client_4,9,True,0.8888888888888888,5,8,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9823156489823156,0.9818392721324147,0.9823156489823156,0.9815894670253098,0.07490276272295329,999,"{'0': 0.9847841472045293, '1': 0.9415204678362573}","{'0': 0.9964196204797708, '1': 0.7892156862745098}","{'0': 0.9905677166755651, '1': 0.8586666666666667}","[2783, 10, 43, 161]",2.4098477363586426,0.0,15890432
