epoch,training_time,train_loss,train_accuracy,sst2_val_accuracy,sst2_val_f1,qqp_val_accuracy,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,total_val_loss,gpu_usage,cpu_usage,memory_usage,timestamp
1,95.344449,3.1493743880462826,0.1185525213298336,0.0,0.0,0.0,0.0,0.1185525213298336,0.1024298855435276,2.421599377501518,0.3427261867201335,10.6,47.5,2026-02-26 07:24:52
2,92.275576,1.958012076696955,0.2848725091230208,0.0,0.0,0.0,0.0,0.2848725091230208,0.2758717275033522,2.287948672600249,0.3427261867201335,10.9,46.7,2026-02-26 07:26:25
3,93.567526,1.6604729460314251,0.5955831044156498,0.0,0.0,0.0,0.0,0.5955831044156498,0.5835590908137374,1.4989043829288888,0.3427261867201335,10.4,47.3,2026-02-26 07:27:58
4,95.157824,1.4426716017095669,0.6383146896435404,0.0,0.0,0.0,0.0,0.6383146896435404,0.6243402096683038,1.4643474630218871,0.3427261867201335,10.3,47.4,2026-02-26 07:29:34
5,93.917792,1.3287587784566826,0.645595213676551,0.0,0.0,0.0,0.0,0.645595213676551,0.6345727789983936,1.3376047531182462,0.3427261867201335,10.8,47.6,2026-02-26 07:31:07
6,92.824417,1.2181400175213366,0.6721370198616345,0.0,0.0,0.0,0.0,0.6721370198616345,0.663909690677107,1.2651491685116545,0.3427261867201335,11.3,46.9,2026-02-26 07:32:40
7,95.158918,1.143851695736324,0.6843042161150447,0.0,0.0,0.0,0.0,0.6843042161150447,0.6752744992217243,1.222727354734819,0.3427261867201335,10.3,47.0,2026-02-26 07:34:15
8,93.639046,1.0914488097974904,0.6937764530387276,0.0,0.0,0.0,0.0,0.6937764530387276,0.6893604840190599,1.2414364658613155,0.3427261867201335,10.7,46.8,2026-02-26 07:35:49
9,91.553342,1.030578161190663,0.6871592713369945,0.0,0.0,0.0,0.0,0.6871592713369945,0.6793255696294687,1.2114430844704522,0.3427261867201335,10.7,47.5,2026-02-26 07:37:21
10,95.7259,0.953203108161688,0.7104424000543987,0.0,0.0,0.0,0.0,0.7104424000543987,0.7027592583783421,1.1400634833869148,0.3427261867201335,12.0,45.7,2026-02-26 07:38:56
11,93.380003,0.9039921870357112,0.7102696730690532,0.0,0.0,0.0,0.0,0.7102696730690532,0.704195214884049,1.148982378238059,0.3427261867201335,10.2,46.0,2026-02-26 07:40:30
12,92.313472,0.8757174349577285,0.7108347146952598,0.0,0.0,0.0,0.0,0.7108347146952598,0.7042579391265682,1.1395193763235782,0.3427261867201335,10.9,45.6,2026-02-26 07:42:02
13,92.699317,0.8290524739576014,0.7123370700143236,0.0,0.0,0.0,0.0,0.7123370700143236,0.7068080885710195,1.139112302756056,0.3427261867201335,10.3,46.7,2026-02-26 07:43:35
14,92.877372,0.7933292613833919,0.7172221492739774,0.0,0.0,0.0,0.0,0.7172221492739774,0.7110526840231775,1.1384151982975768,0.3427261867201335,12.3,46.0,2026-02-26 07:45:08
15,92.148886,0.7514529810532143,0.7183320074303279,0.0,0.0,0.0,0.0,0.7183320074303279,0.7132148329444992,1.129300318499829,0.3427261867201335,10.2,46.7,2026-02-26 07:46:40
16,93.426364,0.7573894748702309,0.7228922397839889,0.0,0.0,0.0,0.0,0.7228922397839889,0.7178397064945354,1.1120193345432583,0.3427261867201335,11.1,46.7,2026-02-26 07:48:13
17,92.043706,0.7292419558292941,0.7214256186404517,0.0,0.0,0.0,0.0,0.7214256186404517,0.7167901345967705,1.11076760704213,0.3427261867201335,10.4,46.8,2026-02-26 07:49:45
18,93.381532,0.6879750311486703,0.7177681016046086,0.0,0.0,0.0,0.0,0.7177681016046086,0.7136270576836129,1.1345370810558186,0.3427261867201335,12.2,46.8,2026-02-26 07:51:19
19,93.542072,0.6693652873102548,0.722403914770421,0.0,0.0,0.0,0.0,0.722403914770421,0.718258076889647,1.103147719848029,0.3427261867201335,10.3,46.4,2026-02-26 07:52:52
20,95.631129,0.6550834785894792,0.7253429463151819,0.0,0.0,0.0,0.0,0.7253429463151819,0.721295831652373,1.116516301368779,0.3427261867201335,11.3,46.5,2026-02-26 07:54:28
21,92.972193,0.6419358803204408,0.7224231595137357,0.0,0.0,0.0,0.0,0.7224231595137357,0.7186922764771632,1.1162288803210918,0.3427261867201335,10.1,46.2,2026-02-26 07:56:01
22,93.718041,0.6480320080890691,0.7248702129407659,0.0,0.0,0.0,0.0,0.7248702129407659,0.7214351698266998,1.1079260778236897,0.3427261867201335,11.9,46.8,2026-02-26 07:57:35
23,91.503883,0.6459029282730325,0.7257921704980659,0.0,0.0,0.0,0.0,0.7257921704980659,0.7216980917160962,1.0957032582385744,0.3427261867201335,10.8,45.8,2026-02-26 07:59:06
24,94.154629,0.6265658970845205,0.7264732537141826,0.0,0.0,0.0,0.0,0.7264732537141826,0.7226259286545141,1.0983016900718212,0.3427261867201335,10.7,46.4,2026-02-26 08:00:40
25,94.463211,0.612272956996764,0.7269762520492515,0.0,0.0,0.0,0.0,0.7269762520492515,0.7230012598740546,1.0986282915828076,0.3427261867201335,9.8,45.0,2026-02-26 08:02:15
