accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.0,sst2_client,cuda,0.017563136,0.018874368,25.756696576,0.0681886201834022,NVIDIA RTX A5000,0.0,training_start,1,0,all_tasks,2025-11-01 16:30:41
0.7784932001444217,sst2_client,cuda,0.040075776,0.048234496,25.756696576,0.15559361768986504,NVIDIA RTX A5000,0.4716809011589144,task_complete,1,66472,sst2,2025-11-01 16:34:11
0.0,sst2_client,cuda,0.040083968,0.048234496,25.756696576,0.155625423010768,NVIDIA RTX A5000,0.0,round_complete,1,0,all_tasks,2025-11-01 16:34:31
0.0,sst2_client,cuda,0.040075264,0.048234496,25.756696576,0.1555916298573086,NVIDIA RTX A5000,0.0,training_start,2,0,all_tasks,2025-11-01 16:51:40
0.81920207004453,sst2_client,cuda,0.040075776,0.048234496,25.756696576,0.15559361768986504,NVIDIA RTX A5000,0.412348978446261,task_complete,2,66472,sst2,2025-11-01 16:55:05
0.0,sst2_client,cuda,0.040083968,0.048234496,25.756696576,0.155625423010768,NVIDIA RTX A5000,0.0,round_complete,2,0,all_tasks,2025-11-01 16:55:27
0.0,sst2_client,cuda,0.040075264,0.048234496,25.756696576,0.1555916298573086,NVIDIA RTX A5000,0.0,training_start,3,0,all_tasks,2025-11-01 17:12:34
0.8416927428090023,sst2_client,cuda,0.040075776,0.048234496,25.756696576,0.15559361768986504,NVIDIA RTX A5000,0.3766229169232304,task_complete,3,66472,sst2,2025-11-01 17:15:56
0.0,sst2_client,cuda,0.040083968,0.048234496,25.756696576,0.155625423010768,NVIDIA RTX A5000,0.0,round_complete,3,0,all_tasks,2025-11-01 17:16:16
0.0,sst2_client,cuda,0.040075264,0.048234496,25.756696576,0.1555916298573086,NVIDIA RTX A5000,0.0,training_start,4,0,all_tasks,2025-11-01 17:31:26
0.8581658442652546,sst2_client,cuda,0.040075776,0.048234496,25.756696576,0.15559361768986504,NVIDIA RTX A5000,0.35087494392396107,task_complete,4,66472,sst2,2025-11-01 17:34:50
0.0,sst2_client,cuda,0.040083968,0.048234496,25.756696576,0.155625423010768,NVIDIA RTX A5000,0.0,round_complete,4,0,all_tasks,2025-11-01 17:35:11
0.0,sst2_client,cuda,0.040075264,0.048234496,25.756696576,0.1555916298573086,NVIDIA RTX A5000,0.0,training_start,5,0,all_tasks,2025-11-01 17:52:56
