accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.8517739201589807,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.3792683362917057,task_complete,1,34218,qqp,2026-02-22 08:28:01
0.858349406744988,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.3501078554111489,task_complete,2,34218,qqp,2026-02-22 08:34:38
0.8654801566427027,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.3405336090174707,task_complete,3,34218,qqp,2026-02-22 08:41:07
0.8701560582149745,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.3229347980951206,task_complete,4,34218,qqp,2026-02-22 08:47:24
0.8762347302589281,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.312999497155466,task_complete,5,34218,qqp,2026-02-22 08:53:53
0.8799754515167456,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.3072832034271739,task_complete,6,34218,qqp,2026-02-22 09:00:11
0.8856157577882986,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2980000232260908,task_complete,7,34218,qqp,2026-02-22 09:06:38
0.8883628499620083,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2922795137908404,task_complete,8,34218,qqp,2026-02-22 09:12:50
0.8914898591384651,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2917530375652323,task_complete,9,34218,qqp,2026-02-22 09:19:25
0.8953474779355894,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2861792351607216,task_complete,10,34218,qqp,2026-02-22 09:25:45
0.8979776725699924,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2812415246818461,task_complete,11,34218,qqp,2026-02-22 09:32:23
0.9017476182126366,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2826459552835723,task_complete,12,34218,qqp,2026-02-22 09:38:41
0.9034134081477584,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.279816321579895,task_complete,13,34218,qqp,2026-02-22 09:45:07
0.9075340464083232,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2707827406800324,task_complete,14,34218,qqp,2026-02-22 09:51:17
0.9068618855573092,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2727586027742606,task_complete,15,34218,qqp,2026-02-22 09:57:45
0.9081769828745104,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2730804653837869,task_complete,16,34218,qqp,2026-02-22 10:04:19
0.9115670115144076,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2731848352978819,task_complete,17,34218,qqp,2026-02-22 10:10:41
0.9132035770647028,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2693664074493234,task_complete,18,34218,qqp,2026-02-22 10:16:59
0.9133496989888364,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2676841754053392,task_complete,19,34218,qqp,2026-02-22 10:23:24
0.914635571921211,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2667687187153998,task_complete,20,34218,qqp,2026-02-22 10:30:05
0.9151908352329184,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2642465745377076,task_complete,21,34218,qqp,2026-02-22 10:36:26
0.917178093401134,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2624109137213725,task_complete,22,34218,qqp,2026-02-22 10:43:00
0.9175287860190544,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2680406273835345,task_complete,23,34218,qqp,2026-02-22 10:49:22
0.917353439710094,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.2661483263976735,task_complete,24,34218,qqp,2026-02-22 10:55:47
0.920188205038284,qqp_client_2,cuda,0.196857344,0.239075328,25.756696576,0.7642957761261628,NVIDIA RTX A5000,0.263439453243775,task_complete,25,34218,qqp,2026-02-22 11:02:10
