epoch,train_loss,train_accuracy,timestamp
1,0.5685833488349561,0.7099673202614379,2026-02-25 23:37:18
2,0.4658147516398648,0.8041938997821351,2026-02-25 23:53:38
3,0.3667385336417453,0.8671023965141612,2026-02-26 00:10:49
4,0.294074647047421,0.9109477124183006,2026-02-26 00:25:13
5,0.2390416761528505,0.931644880174292,2026-02-26 00:39:17
6,0.1747254778003048,0.9553376906318084,2026-02-26 00:53:03
7,0.1374407009922134,0.9673202614379084,2026-02-26 01:06:25
8,0.1057951894921275,0.97739651416122,2026-02-26 01:20:25
9,0.0750536253286626,0.982570806100218,2026-02-26 01:34:03
10,0.078822957613865,0.9839324618736384,2026-02-26 01:47:42
11,0.0581761247457247,0.9877450980392156,2026-02-26 02:01:33
12,0.047386622323689,0.9899237472766884,2026-02-26 02:15:08
13,0.0342638215151806,0.9923747276688452,2026-02-26 02:29:18
14,0.0475214283954842,0.9899237472766884,2026-02-26 02:42:56
15,0.0253562402488812,0.9953703703703703,2026-02-26 02:56:23
16,0.0243047994851041,0.9948257080610022,2026-02-26 03:10:09
17,0.0100996177318576,0.9975490196078431,2026-02-26 03:20:19
18,0.0162302146503889,0.9961873638344226,2026-02-26 03:30:46
19,0.01205249335743,0.9972766884531592,2026-02-26 03:40:50
20,0.0097296340111731,0.9975490196078431,2026-02-26 03:51:00
21,0.0057999015367893,0.9983660130718954,2026-02-26 04:01:09
22,0.0135817348461361,0.9978213507625272,2026-02-26 04:11:17
23,0.0017734536215321,0.9994553376906318,2026-02-26 04:21:18
24,0.0037013842801786,0.9989106753812635,2026-02-26 04:31:28
25,0.0088620580685615,0.9983660130718954,2026-02-26 04:41:38
