epoch,training_time,train_loss,train_accuracy,sst2_val_accuracy,sst2_val_f1,qqp_val_accuracy,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,total_val_loss,gpu_usage,cpu_usage,memory_usage,timestamp
1,760.450337,0.3312566401086838,0.893348623853211,0.893348623853211,0.8960893854748604,0.0,0.0,0.0,0.0,0.3786631336845799,2.671146022044904,9.9,47.0,2026-02-25 23:36:36
2,608.896713,0.2185523049212657,0.8853211009174312,0.8853211009174312,0.8933901918976546,0.0,0.0,0.0,0.0,0.4564273767728666,2.671146022044904,10.0,46.8,2026-02-25 23:46:45
3,639.99271,0.1627891094361192,0.8922018348623854,0.8922018348623854,0.8962472406181016,0.0,0.0,0.0,0.0,0.6000197710223184,2.671146022044904,10.0,47.0,2026-02-25 23:57:25
4,750.413881,0.1261785725232005,0.8864678899082569,0.8864678899082569,0.887627695800227,0.0,0.0,0.0,0.0,0.6380269050880104,2.671146022044904,10.0,45.9,2026-02-26 00:09:56
5,612.618456,0.1027618494146167,0.8853211009174312,0.8853211009174312,0.8845265588914549,0.0,0.0,0.0,0.0,0.6908447781409225,2.671146022044904,9.4,45.9,2026-02-26 00:20:08
6,497.00183,0.084986037314923,0.8853211009174312,0.8853211009174312,0.8809523809523809,0.0,0.0,0.0,0.0,0.6715275794422518,2.671146022044904,6.7,44.5,2026-02-26 00:28:25
7,560.956114,0.0692798586189494,0.893348623853211,0.893348623853211,0.8970099667774086,0.0,0.0,0.0,0.0,0.607841360498884,2.671146022044904,6.4,44.9,2026-02-26 00:37:46
8,433.203291,0.0573956987306356,0.8853211009174312,0.8853211009174312,0.8866213151927438,0.0,0.0,0.0,0.0,0.7167655912270917,2.671146022044904,6.4,44.9,2026-02-26 00:44:59
9,542.3448,0.0457767939864554,0.8841743119266054,0.8841743119266054,0.8881506090808416,0.0,0.0,0.0,0.0,0.8188990054032237,2.671146022044904,6.4,44.9,2026-02-26 00:54:02
10,497.209736,0.0393632021085177,0.8727064220183486,0.8727064220183486,0.875140607424072,0.0,0.0,0.0,0.0,0.8702191644548259,2.671146022044904,6.3,44.9,2026-02-26 01:02:19
11,469.304859,0.0348156944680536,0.8761467889908257,0.8761467889908257,0.8775510204081632,0.0,0.0,0.0,0.0,0.9485515709433908,2.671146022044904,6.6,44.1,2026-02-26 01:10:08
12,579.240297,0.0286955094186799,0.8795871559633027,0.8795871559633027,0.8844884488448845,0.0,0.0,0.0,0.0,0.9664266133004108,2.671146022044904,6.3,44.6,2026-02-26 01:19:48
13,451.241766,0.0236942939342617,0.875,0.875,0.8757126567844926,0.0,0.0,0.0,0.0,0.8377221070116095,2.671146022044904,6.3,44.9,2026-02-26 01:27:19
14,530.654432,0.0210252832874158,0.8772935779816514,0.8772935779816514,0.8782707622298066,0.0,0.0,0.0,0.0,0.9192788389022716,2.671146022044904,6.4,44.1,2026-02-26 01:36:09
15,526.226699,0.0169882775115473,0.8910550458715596,0.8910550458715596,0.8961748633879781,0.0,0.0,0.0,0.0,0.9413750721325514,2.671146022044904,6.3,44.9,2026-02-26 01:44:56
16,443.536724,0.0132023416755704,0.8899082568807339,0.8899082568807339,0.8909090909090909,0.0,0.0,0.0,0.0,0.883113246616681,2.671146022044904,6.4,44.9,2026-02-26 01:52:19
17,562.252018,0.0118482434506024,0.8841743119266054,0.8841743119266054,0.8886438809261301,0.0,0.0,0.0,0.0,1.054128497901629,2.671146022044904,6.5,44.2,2026-02-26 02:01:42
18,471.36725,0.0087172645649205,0.8864678899082569,0.8864678899082569,0.887627695800227,0.0,0.0,0.0,0.0,1.0140963765498707,2.671146022044904,6.4,44.9,2026-02-26 02:09:33
19,504.812996,0.0081364525735322,0.8818807339449541,0.8818807339449541,0.886438809261301,0.0,0.0,0.0,0.0,1.0799470322319036,2.671146022044904,6.3,44.4,2026-02-26 02:17:58
20,546.981516,0.0052559129204992,0.8887614678899083,0.8887614678899083,0.8918617614269788,0.0,0.0,0.0,0.0,1.177420528626849,2.671146022044904,6.4,44.9,2026-02-26 02:27:05
21,435.886052,0.0050616771845135,0.8818807339449541,0.8818807339449541,0.8836158192090395,0.0,0.0,0.0,0.0,1.227222695219419,2.671146022044904,6.4,44.9,2026-02-26 02:34:21
22,555.435624,0.0036630987019813,0.8818807339449541,0.8818807339449541,0.8871851040525739,0.0,0.0,0.0,0.0,1.216241166279162,2.671146022044904,6.3,44.8,2026-02-26 02:43:36
23,469.444319,0.0037818640011356,0.8899082568807339,0.8899082568807339,0.8930957683741648,0.0,0.0,0.0,0.0,1.1464455501246686,2.671146022044904,6.5,44.9,2026-02-26 02:51:25
24,487.350924,0.0018855459454859,0.8864678899082569,0.8864678899082569,0.8896321070234113,0.0,0.0,0.0,0.0,1.2265370238276987,2.671146022044904,6.4,44.4,2026-02-26 02:59:33
25,555.796495,0.002032476257824,0.8887614678899083,0.8887614678899083,0.890888638920135,0.0,0.0,0.0,0.0,1.2247489005438643,2.671146022044904,6.4,44.9,2026-02-26 03:08:49
