accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.0,sst2_client_3,cuda,0.027121664,0.04194304,25.756696576,0.10529946617949396,NVIDIA RTX A5000,0.0,training_start,1,0,all_tasks,2026-02-19 11:49:45
0.9867518334516205,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.05477804685868006,task_complete,1,4227,sst2,2026-02-19 11:50:05
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,1,0,all_tasks,2026-02-19 11:50:07
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,2,0,all_tasks,2026-02-19 11:54:37
0.9917198959072628,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.043641177459513424,task_complete,2,4227,sst2,2026-02-19 11:54:57
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,2,0,all_tasks,2026-02-19 11:54:59
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,3,0,all_tasks,2026-02-19 11:59:24
0.9917198959072628,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.044156394777194526,task_complete,3,4227,sst2,2026-02-19 11:59:44
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,3,0,all_tasks,2026-02-19 11:59:46
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,4,0,all_tasks,2026-02-19 12:03:58
0.992902767920511,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.039984849982851824,task_complete,4,4227,sst2,2026-02-19 12:04:18
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,4,0,all_tasks,2026-02-19 12:04:22
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,5,0,all_tasks,2026-02-19 12:08:33
0.9933759167258103,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.03934724472523869,task_complete,5,4227,sst2,2026-02-19 12:08:51
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,5,0,all_tasks,2026-02-19 12:08:53
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,6,0,all_tasks,2026-02-19 12:13:15
0.9945587887390585,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.03804079601323295,task_complete,6,4227,sst2,2026-02-19 12:14:11
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,6,0,all_tasks,2026-02-19 12:14:14
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,7,0,all_tasks,2026-02-19 12:18:09
0.9943222143364088,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.03709707106815718,task_complete,7,4227,sst2,2026-02-19 12:18:30
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,7,0,all_tasks,2026-02-19 12:18:33
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,8,0,all_tasks,2026-02-19 12:23:17
0.9945587887390585,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.033369673464983346,task_complete,8,4227,sst2,2026-02-19 12:23:37
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,8,0,all_tasks,2026-02-19 12:23:39
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,9,0,all_tasks,2026-02-19 12:28:02
0.99361249112846,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.035368667349891844,task_complete,9,4227,sst2,2026-02-19 12:28:21
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,9,0,all_tasks,2026-02-19 12:28:24
0.0,sst2_client_3,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,10,0,all_tasks,2026-02-19 12:32:54
0.9940856399337592,sst2_client_3,cuda,0.08807936,0.119537664,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.035265379367019484,task_complete,10,4227,sst2,2026-02-19 12:33:12
0.0,sst2_client_3,cuda,0.105624064,0.13631488,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,10,0,all_tasks,2026-02-19 12:33:15
