accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.0,stsb_client,cuda,0.027121152,0.04194304,8.071479296,0.33601216091132746,NVIDIA GeForce RTX 5060,0.0,training_start,1,0,all_tasks,2026-01-12 07:38:57
0.2284528115933668,stsb_client,cuda,0.088077824,0.11534336,8.071479296,1.091222820129749,NVIDIA GeForce RTX 5060,0.0948097470314487,task_complete,1,4249,stsb,2026-01-12 07:39:06
0.0,stsb_client,cuda,0.105621504,0.134217728,8.071479296,1.308576781611062,NVIDIA GeForce RTX 5060,0.0,round_complete,1,0,all_tasks,2026-01-12 07:39:09
0.0,stsb_client,cuda,0.0880768,0.13631488,8.071479296,1.0912101334838138,NVIDIA GeForce RTX 5060,0.0,training_start,2,0,all_tasks,2026-01-12 07:43:38
0.5871118962905032,stsb_client,cuda,0.088077824,0.11534336,8.071479296,1.091222820129749,NVIDIA GeForce RTX 5060,0.059826775257916825,task_complete,2,4249,stsb,2026-01-12 07:43:46
0.0,stsb_client,cuda,0.105621504,0.134217728,8.071479296,1.308576781611062,NVIDIA GeForce RTX 5060,0.0,round_complete,2,0,all_tasks,2026-01-12 07:43:49
0.0,stsb_client,cuda,0.0880768,0.13631488,8.071479296,1.0912101334838138,NVIDIA GeForce RTX 5060,0.0,training_start,3,0,all_tasks,2026-01-12 07:48:20
0.6835697571233037,stsb_client,cuda,0.088077824,0.11534336,8.071479296,1.091222820129749,NVIDIA GeForce RTX 5060,0.04712204961893954,task_complete,3,4249,stsb,2026-01-12 07:48:28
0.0,stsb_client,cuda,0.105621504,0.134217728,8.071479296,1.308576781611062,NVIDIA GeForce RTX 5060,0.0,round_complete,3,0,all_tasks,2026-01-12 07:48:31
0.0,stsb_client,cuda,0.0880768,0.13631488,8.071479296,1.0912101334838138,NVIDIA GeForce RTX 5060,0.0,training_start,4,0,all_tasks,2026-01-12 07:53:01
0.750309741133761,stsb_client,cuda,0.088077824,0.11534336,8.071479296,1.091222820129749,NVIDIA GeForce RTX 5060,0.03804347353297657,task_complete,4,4249,stsb,2026-01-12 07:53:08
0.0,stsb_client,cuda,0.105621504,0.134217728,8.071479296,1.308576781611062,NVIDIA GeForce RTX 5060,0.0,round_complete,4,0,all_tasks,2026-01-12 07:53:11
0.0,stsb_client,cuda,0.0880768,0.13631488,8.071479296,1.0912101334838138,NVIDIA GeForce RTX 5060,0.0,training_start,5,0,all_tasks,2026-01-12 07:57:44
