epoch,training_time,train_loss,train_accuracy,sst2_val_accuracy,sst2_val_f1,qqp_val_accuracy,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,total_val_loss,gpu_usage,cpu_usage,memory_usage,timestamp
1,93.847243,0.8725948783696866,0.6838235294117647,0.0,0.0,0.6838235294117647,0.8122270742358079,0.0,0.0,0.6119369058048024,0.34273413805035924,8.4,46.8,2026-02-26 07:24:11
2,92.754942,0.6129247045594882,0.6911764705882353,0.0,0.0,0.6911764705882353,0.8067484662576687,0.0,0.0,0.5880211889743805,0.34273413805035924,11.9,46.0,2026-02-26 07:25:44
3,92.528359,0.5974386914233496,0.6985294117647058,0.0,0.0,0.6985294117647058,0.8110599078341014,0.0,0.0,0.5794310388611812,0.34273413805035924,9.8,46.7,2026-02-26 07:27:16
4,92.667156,0.5829133279702762,0.7156862745098039,0.0,0.0,0.7156862745098039,0.8129032258064516,0.0,0.0,0.5708208685996485,0.34273413805035924,10.9,46.6,2026-02-26 07:28:49
5,95.013531,0.562063619559367,0.7083333333333334,0.0,0.0,0.7083333333333334,0.8065040650406504,0.0,0.0,0.5714640085603676,0.34273413805035924,9.8,46.6,2026-02-26 07:30:24
6,91.941309,0.5361507215206399,0.7107843137254902,0.0,0.0,0.7107843137254902,0.8138801261829653,0.0,0.0,0.5771567438747368,0.34273413805035924,11.9,47.6,2026-02-26 07:31:56
7,94.002807,0.5105025188141139,0.6985294117647058,0.0,0.0,0.6985294117647058,0.7897435897435897,0.0,0.0,0.5782373717018202,0.34273413805035924,10.2,47.0,2026-02-26 07:33:30
8,94.133959,0.4714672499557466,0.7132352941176471,0.0,0.0,0.7132352941176471,0.7929203539823009,0.0,0.0,0.5897496313441033,0.34273413805035924,11.0,47.0,2026-02-26 07:35:04
9,89.535724,0.4387869317579633,0.7009803921568627,0.0,0.0,0.7009803921568627,0.7789855072463768,0.0,0.0,0.6192501549627266,0.34273413805035924,10.1,46.9,2026-02-26 07:36:34
10,91.679886,0.40843928105366256,0.7009803921568627,0.0,0.0,0.7009803921568627,0.7903780068728522,0.0,0.0,0.6287815728608299,0.34273413805035924,11.9,47.5,2026-02-26 07:38:05
11,94.392635,0.36655733735992496,0.6838235294117647,0.0,0.0,0.6838235294117647,0.7692307692307693,0.0,0.0,0.700452001655803,0.34273413805035924,10.8,46.3,2026-02-26 07:39:40
12,92.26916,0.3417331735991055,0.6911764705882353,0.0,0.0,0.6911764705882353,0.775,0.0,0.0,0.7243722776571909,0.34273413805035924,10.8,46.8,2026-02-26 07:41:12
13,92.948033,0.3216468635175483,0.6666666666666666,0.0,0.0,0.6666666666666666,0.7453183520599251,0.0,0.0,0.8096536766080296,0.34273413805035924,10.3,46.3,2026-02-26 07:42:45
14,91.549316,0.2929958184868552,0.6838235294117647,0.0,0.0,0.6838235294117647,0.7667269439421338,0.0,0.0,0.8451987659814311,0.34273413805035924,11.6,47.5,2026-02-26 07:44:16
15,92.148119,0.2904967151030346,0.6495098039215687,0.0,0.0,0.6495098039215687,0.72552783109405,0.0,0.0,0.9283471355835596,0.34273413805035924,11.1,46.6,2026-02-26 07:45:49
16,91.91227,0.2804471315057189,0.6691176470588235,0.0,0.0,0.6691176470588235,0.7457627118644068,0.0,0.0,0.9664202415767837,0.34273413805035924,10.8,47.3,2026-02-26 07:47:20
17,89.987876,0.24149585273603794,0.6764705882352942,0.0,0.0,0.6764705882352942,0.7528089887640449,0.0,0.0,1.0444639976702483,0.34273413805035924,10.8,47.2,2026-02-26 07:48:50
18,93.564143,0.24128143838961855,0.696078431372549,0.0,0.0,0.696078431372549,0.7854671280276817,0.0,0.0,1.0422490434903724,0.34273413805035924,11.1,47.5,2026-02-26 07:50:24
19,91.277442,0.242231640162267,0.678921568627451,0.0,0.0,0.678921568627451,0.7578558225508318,0.0,0.0,1.143969028457707,0.34273413805035924,11.9,46.6,2026-02-26 07:51:55
20,95.198655,0.2395638115572173,0.6887254901960784,0.0,0.0,0.6887254901960784,0.7703435804701627,0.0,0.0,1.1648167517109245,0.34273413805035924,10.3,46.9,2026-02-26 07:53:31
21,93.605324,0.21788841795910774,0.6740196078431373,0.0,0.0,0.6740196078431373,0.7550644567219152,0.0,0.0,1.2247120855631781,0.34273413805035924,11.2,46.4,2026-02-26 07:55:04
22,92.841692,0.2230078474971545,0.6838235294117647,0.0,0.0,0.6838235294117647,0.7684021543985637,0.0,0.0,1.239276904393645,0.34273413805035924,10.4,47.4,2026-02-26 07:56:37
23,90.99401,0.1984575773114521,0.678921568627451,0.0,0.0,0.678921568627451,0.7648114901256733,0.0,0.0,1.2700742811841124,0.34273413805035924,12.4,45.9,2026-02-26 07:58:08
24,92.035183,0.22520023865690192,0.6813725490196079,0.0,0.0,0.6813725490196079,0.7627737226277372,0.0,0.0,1.28712141090164,0.34273413805035924,9.8,47.4,2026-02-26 07:59:40
25,92.55746,0.20633227259431983,0.6813725490196079,0.0,0.0,0.6813725490196079,0.7610294117647058,0.0,0.0,1.3046964973795647,0.34273413805035924,10.9,46.6,2026-02-26 08:01:13
