epoch,train_loss,train_accuracy,timestamp
1,0.6146937924922162,0.6813725490196079,2026-02-25 23:42:29
2,0.549806686106071,0.724400871459695,2026-02-25 23:43:52
3,0.4743072340561154,0.7796840958605664,2026-02-25 23:45:15
4,0.4045880867212946,0.8262527233115469,2026-02-25 23:47:19
5,0.33383877471917206,0.8720043572984749,2026-02-25 23:51:49
6,0.285180506464865,0.8981481481481481,2026-02-25 23:54:47
7,0.24366556409713944,0.9196623093681917,2026-02-25 23:57:16
8,0.19588315854567329,0.9422657952069716,2026-02-25 23:59:44
9,0.18310065150782384,0.9507080610021786,2026-02-26 00:02:13
10,0.12912480860151157,0.9667755991285403,2026-02-26 00:04:42
11,0.11392575561034458,0.9689542483660131,2026-02-26 00:07:10
12,0.08802725250902738,0.9787581699346405,2026-02-26 00:09:39
13,0.08940322110216359,0.9793028322440087,2026-02-26 00:12:07
14,0.06874430324696613,0.9828431372549019,2026-02-26 00:14:36
15,0.06690887649436299,0.9844771241830066,2026-02-26 00:17:05
16,0.04946503080775117,0.9877450980392157,2026-02-26 00:19:33
17,0.06298434079273692,0.9863834422657952,2026-02-26 00:22:02
18,0.04508066247087373,0.9899237472766884,2026-02-26 00:24:30
19,0.041329831110028456,0.9899237472766884,2026-02-26 00:26:59
20,0.04140080681640334,0.988562091503268,2026-02-26 00:29:27
21,0.04470938768581876,0.9904684095860566,2026-02-26 00:31:56
22,0.03471843247749657,0.9912854030501089,2026-02-26 00:34:25
23,0.04585366972761045,0.9893790849673203,2026-02-26 00:36:53
24,0.04647425594300205,0.9882897603485838,2026-02-26 00:39:22
25,0.2769482042534875,0.9368191721132898,2026-02-26 00:41:51
