round,client_id,task,accuracy,loss,samples_processed,correct_predictions,f1_score,pearson_correlation,spearman_correlation,mae,mse,rmse,val_accuracy,val_loss,val_samples,val_correct_predictions,val_f1_score,val_pearson_correlation,val_spearman_correlation,val_mae,global_model_val_accuracy,global_model_val_loss,global_model_val_samples,global_model_val_correct_predictions,global_model_val_f1,global_model_val_precision,global_model_val_recall,global_model_val_pearson,global_model_val_spearman,timestamp
1,qqp_client_1,qqp,0.8890482785912148,0.3497465108073496,40432,35946,0.8695831814852615,,,,,,0.5753258638173678,1.6545045223040267,40431,23261,0.5451783477881561,,,,0.38596621404367937,0.7966278396407341,40431,15605,0.5451947385776572,0.37653727415355026,0.9875232280329175,,,2026-02-21 21:24:18
1,qqp_client_2,qqp,0.8567712899643463,0.3714767416820275,34218,29317,0.820876327180258,,,,,,0.6644159184783953,0.922370636996013,40431,26863,0.5666250973339564,,,,0.38596621404367937,0.7966278394078056,40431,15605,0.5451947385776572,0.37653727415355026,0.9875232280329175,,,2026-02-21 21:24:52
1,qqp_client_3,qqp,0.9982808022922636,0.012980718353954345,33155,33098,0.9976630262988144,,,,,,0.6273156736167792,3.2765493972633384,40431,25363,0.4836491908059206,,,,0.38596621404367937,0.7966278390097632,40431,15605,0.5451947385776572,0.37653727415355026,0.9875232280329175,,,2026-02-21 21:25:41
2,qqp_client_1,qqp,0.9043332014246142,0.31895718367959747,40432,36564,0.8918712667794076,,,,,,0.6124755756721327,1.3155627506108807,40431,24763,0.5937381213412714,,,,0.6479681432564122,0.8761176988156302,40431,26198,0.11700477697127615,0.8972407231208372,0.06258295726041943,,,2026-02-21 21:40:33
2,qqp_client_2,qqp,0.8704190776784149,0.3291471236165636,34218,29784,0.8508110000051455,,,,,,0.7008236254359279,0.7703516042976871,40431,28335,0.6373204184320945,,,,0.6479681432564122,0.8761176974746325,40431,26198,0.11700477697127615,0.8972407231208372,0.06258295726041943,,,2026-02-21 21:41:05
2,qqp_client_3,qqp,0.9985220931986126,0.012575770801830352,33155,33106,0.9977836862538526,,,,,,0.6273156736167792,2.5935099032018973,40431,25363,0.4836491908059206,,,,0.6479681432564122,0.8761176992492384,40431,26198,0.11700477697127615,0.8972407231208372,0.06258295726041943,,,2026-02-21 21:41:55
3,qqp_client_1,qqp,0.9149188761377127,0.296938810440858,40432,36992,0.9064852294499285,,,,,,0.6665429991837946,1.2938219055395757,40431,26949,0.6598187665562503,,,,0.6489327496228142,1.096232121024644,40431,26237,0.1151976062835058,0.9486652977412731,0.06132200690204407,,,2026-02-21 21:56:35
3,qqp_client_2,qqp,0.8852942895552048,0.29964203610432294,34218,30293,0.8739264461439975,,,,,,0.7593183448344092,0.7305873113419094,40431,30700,0.7366562546297625,,,,0.6489327496228142,1.096232122198132,40431,26237,0.1151976062835058,0.9486652977412731,0.06132200690204407,,,2026-02-21 21:57:18
3,qqp_client_3,qqp,0.9985220931986126,0.011768700758496701,33155,33106,0.9977836862538526,,,,,,0.6273156736167792,3.5630039485406657,40431,25363,0.4836491908059206,,,,0.6489327496228142,1.0962321227308363,40431,26237,0.1151976062835058,0.9486652977412731,0.06132200690204407,,,2026-02-21 21:58:03
4,qqp_client_1,qqp,0.925603482390186,0.26846082172387686,40432,37424,0.9196166297388294,,,,,,0.6575400064307091,1.401666976587814,40431,26585,0.648960656863436,,,,0.7185328089832059,0.9298780247147914,40431,29051,0.4332669322709164,0.8679169992019155,0.28869126625962305,,,2026-02-21 22:12:54
