round,client_id,task,accuracy,loss,samples_processed,correct_predictions,f1_score,pearson_correlation,spearman_correlation,mae,mse,rmse,val_accuracy,val_loss,val_samples,val_correct_predictions,val_f1_score,val_pearson_correlation,val_spearman_correlation,val_mae,global_model_val_accuracy,global_model_val_loss,global_model_val_samples,global_model_val_correct_predictions,global_model_val_f1,global_model_val_precision,global_model_val_recall,global_model_val_pearson,global_model_val_spearman,timestamp
1,qqp_client_1,qqp,0.9098239018599129,0.294593875935247,40432,36786,0.8994239088084834,,,,,,0.7286982760752888,1.0551881281768927,40431,29462,0.7283959427094427,,,,0.6268704706784398,0.6742779697132589,40431,25345,0.0003975616220514179,0.125,0.00019909742500663657,,,2026-02-21 11:27:31
1,qqp_client_2,qqp,0.8677596586591853,0.33447957645191506,34218,29693,0.8482054404893581,,,,,,0.7693354109470456,0.5910452518165834,40431,31105,0.7483312206785024,,,,0.6268704706784398,0.6742779689510814,40431,25345,0.0003975616220514179,0.125,0.00019909742500663657,,,2026-02-21 11:28:17
1,qqp_client_3,qqp,0.9985220931986126,0.012596343708112884,33155,33106,0.9977836862538526,,,,,,0.6273156736167792,3.4168649461331158,40431,25363,0.4836491908059206,,,,0.6268704706784398,0.6742779692872061,40431,25345,0.0003975616220514179,0.125,0.00019909742500663657,,,2026-02-21 11:29:02
2,qqp_client_1,qqp,0.9288929560743965,0.25127375955455894,40432,37557,0.9234995399942497,,,,,,0.7269421978185056,1.021699184183125,40431,29391,0.7261698906920484,,,,0.6474240063317751,0.6765170599617985,40431,26176,0.11520079448823785,0.8897411313518696,0.06158747013538625,,,2026-02-21 11:51:06
2,qqp_client_2,qqp,0.888099830498568,0.28346927455369025,34218,30389,0.8795549506562902,,,,,,0.8259256511092973,0.42782879002637564,40431,33393,0.8219510860296052,,,,0.6474240063317751,0.6765170604075692,40431,26176,0.11520079448823785,0.8897411313518696,0.06158747013538625,,,2026-02-21 11:51:47
2,qqp_client_3,qqp,0.9985220931986126,0.012009654008588012,33155,33106,0.9977836862538526,,,,,,0.6273156736167792,3.277194634339195,40431,25363,0.4836491908059206,,,,0.6474240063317751,0.6765170600964142,40431,26176,0.11520079448823785,0.8897411313518696,0.06158747013538625,,,2026-02-21 11:52:35
3,qqp_client_1,qqp,0.9420755836960824,0.22018839126228174,40432,38090,0.9388602361188171,,,,,,0.7669609952759021,0.7201079575274066,40431,31009,0.7689423215934961,,,,0.6908560263164404,1.095695948131194,40431,27932,0.3085688997068098,0.9268860086407444,0.18509423944783648,,,2026-02-21 12:14:14
3,qqp_client_2,qqp,0.9100473435034192,0.2494484691711939,34218,31140,0.906542647698008,,,,,,0.8070787267195964,0.6287970587063766,40431,32631,0.7962780228314537,,,,0.6908560263164404,1.0956959476724317,40431,27932,0.3085688997068098,0.9268860086407444,0.18509423944783648,,,2026-02-21 12:14:55
3,qqp_client_3,qqp,0.9985220931986126,0.01093987516278119,33155,33106,0.9977836862538526,,,,,,0.6273156736167792,3.888652455921016,40431,25363,0.4836491908059206,,,,0.6908560263164404,1.0956959484873938,40431,27932,0.3085688997068098,0.9268860086407444,0.18509423944783648,,,2026-02-21 12:15:47
4,qqp_client_1,qqp,0.9538731697665216,0.1854029285557615,40432,38567,0.9519188949514105,,,,,,0.7666889268135836,0.9928477560009216,40431,30998,0.7688408779437372,,,,0.7696074794093641,0.9004643794449719,40431,31116,0.5857975010004891,0.8876162242285406,0.4371515795062384,,,2026-02-21 12:37:21
4,qqp_client_2,qqp,0.9284294815594132,0.21995260660726423,34218,31769,0.9270589533203568,,,,,,0.8109866191783532,0.7299788308843522,40431,32789,0.8011012869038568,,,,0.7696074794093641,0.9004643817593192,40431,31116,0.5857975010004891,0.8876162242285406,0.4371515795062384,,,2026-02-21 12:38:02
4,qqp_client_3,qqp,0.9984919318353189,0.00873688935944773,33155,33105,0.9978254251780824,,,,,,0.6274888080928,3.478405759793222,40431,25370,0.48404676117860684,,,,0.7696074794093641,0.9004643802263376,40431,31116,0.5857975010004891,0.8876162242285406,0.4371515795062384,,,2026-02-21 12:38:58
5,qqp_client_1,qqp,0.9637168579343095,0.15512352322538894,40432,38965,0.962604268085767,,,,,,0.7291187455170538,1.231363596553019,40431,29479,0.7289098927578485,,,,0.7773985308303035,1.0000775376048199,40431,31431,0.6072270227808326,0.8866938567422891,0.46170692859039025,,,2026-02-21 13:00:40
5,qqp_client_2,qqp,0.9408498451107604,0.1925112263317456,34218,32194,0.9402093036733458,,,,,,0.8185056021369741,0.8164934573558105,40431,33093,0.8098750189823052,,,,0.7773985308303035,1.0000775374835038,40431,31431,0.6072270227808326,0.8866938567422891,0.46170692859039025,,,2026-02-21 13:01:22
5,qqp_client_3,qqp,0.9988237068315488,0.0062859458078269315,33155,33116,0.9985518545447988,,,,,,0.6299621577502411,4.374346578930984,40431,25470,0.4899128855851733,,,,0.7773985308303035,1.0000775393333474,40431,31431,0.6072270227808326,0.8866938567422891,0.46170692859039025,,,2026-02-21 13:02:04
6,qqp_client_1,qqp,0.9712356549267906,0.12839515985479388,40432,39269,0.970531180528242,,,,,,0.7590710098686652,1.3042023570114427,40431,30690,0.7606033593167622,,,,0.8129158319111572,0.9770224950231204,40431,32867,0.7028131384567029,0.8613251155624037,0.5935757897531192,,,2026-02-21 13:23:43
6,qqp_client_2,qqp,0.9559880764509907,0.15810677132962897,34218,32712,0.955738905500243,,,,,,0.8291904726571195,0.7587250611941142,40431,33525,0.824687878746065,,,,0.8129158319111572,0.9770224957497797,40431,32867,0.7028131384567029,0.8613251155624037,0.5935757897531192,,,2026-02-21 13:24:25
6,qqp_client_3,qqp,0.9992459659176595,0.003597084445468939,33155,33130,0.9991669356589985,,,,,,0.6409190967327051,3.8113581871245943,40431,25913,0.5162016766914402,,,,0.8129158319111572,0.977022494271968,40431,32867,0.7028131384567029,0.8613251155624037,0.5935757897531192,,,2026-02-21 13:25:16
7,qqp_client_1,qqp,0.9775178076770874,0.10359975245107916,40432,39523,0.977115826843315,,,,,,0.7701516163340011,1.5499668913501023,40431,31138,0.7723380084730831,,,,0.8407904825505181,0.8108877477738917,40431,33994,0.7723913581556523,0.8266101566638916,0.7248473586408283,,,2026-02-21 13:46:51
7,qqp_client_2,qqp,0.9646092699748671,0.1358488057252979,34218,33007,0.964486661842936,,,,,,0.8251589127154906,0.8578535663894863,40431,33362,0.8185519561667995,,,,0.8407904825505181,0.8108877477460181,40431,33994,0.7723913581556523,0.8266101566638916,0.7248473586408283,,,2026-02-21 13:47:32
7,qqp_client_3,qqp,0.9995475795505957,0.0019402717509075542,33155,33140,0.9995354347915361,,,,,,0.6383715465855408,4.3387016741712205,40431,25810,0.5098591797595955,,,,0.8407904825505181,0.8108877484922599,40431,33994,0.7723913581556523,0.8266101566638916,0.7248473586408283,,,2026-02-21 13:48:22
8,qqp_client_1,qqp,0.9806588840522359,0.09016110669315477,40432,39650,0.980403043109911,,,,,,0.7156142563874255,1.9523480025969735,40431,28933,0.7140217347250507,,,,0.8214241547327545,1.1581145690948884,40431,33211,0.7200248177446874,0.866044776119403,0.6161401645872047,,,2026-02-21 14:09:55
8,qqp_client_2,qqp,0.9746332339704249,0.10434180435712082,34218,33350,0.9746127204484845,,,,,,0.8226855630580495,1.0699205713180875,40431,33262,0.8151253404971402,,,,0.8214241547327545,1.158114568800569,40431,33211,0.7200248177446874,0.866044776119403,0.6161401645872047,,,2026-02-21 14:10:37
8,qqp_client_3,qqp,0.9994269340974212,0.002416563513134884,33155,33136,0.9994298240420831,,,,,,0.6319655709727684,4.659921529001767,40431,25551,0.4945232235950239,,,,0.8214241547327545,1.158114569915839,40431,33211,0.7200248177446874,0.866044776119403,0.6161401645872047,,,2026-02-21 14:11:28
9,qqp_client_1,qqp,0.9848140087059755,0.0713723919622173,40432,39818,0.9846676690055282,,,,,,0.7570675966461379,1.8689151134113295,40431,30609,0.7585026416686189,,,,0.8277311963592293,1.122636314554763,40431,33466,0.7340892604894437,0.8641797752808988,0.6380408813379347,,,2026-02-21 14:33:02
9,qqp_client_2,qqp,0.9791922380033901,0.08649117145429824,34218,33506,0.9791686574350887,,,,,,0.8295120081125869,1.092945062641624,40431,33538,0.824058035102246,,,,0.8277311963592293,1.1226363151083771,40431,33466,0.7340892604894437,0.8641797752808988,0.6380408813379347,,,2026-02-21 14:33:43
9,qqp_client_3,qqp,0.9995777409138893,0.0018712862568883795,33155,33141,0.9995819571271777,,,,,,0.6315698350275778,4.706351778098775,40431,25535,0.4935029239719828,,,,0.8277311963592293,1.1226363152328576,40431,33466,0.7340892604894437,0.8641797752808988,0.6380408813379347,,,2026-02-21 14:34:36
10,qqp_client_1,qqp,0.9873367629600317,0.06128848826897344,40432,39920,0.9872536632085126,,,,,,0.7647102470876308,1.8287721663760075,40431,30918,0.7666453747663797,,,,0.8177388637431674,1.3605680817579657,40431,33062,0.7076141729159227,0.8798223976319685,0.5917839129280594,,,2026-02-21 14:56:17
10,qqp_client_2,qqp,0.9831959787246478,0.07333535488046974,34218,33643,0.9832074772251208,,,,,,0.8220919591402637,1.3136692731310604,40431,33238,0.8141952566584936,,,,0.8177388637431674,1.36056808168876,40431,33062,0.7076141729159227,0.8798223976319685,0.5917839129280594,,,2026-02-21 14:56:58
10,qqp_client_3,qqp,0.9996983863670638,0.0009615682652004572,33155,33145,0.9997070730932688,,,,,,0.6367391358116297,4.695735423304312,40431,25744,0.505635816203151,,,,0.8177388637431674,1.3605680808279976,40431,33062,0.7076141729159227,0.8798223976319685,0.5917839129280594,,,2026-02-21 14:57:46
11,qqp_client_1,qqp,0.9894637910565889,0.05292784293726909,40432,40006,0.9894203101177189,,,,,,0.7526897677524672,2.0829464792534447,40431,30432,0.7540943629792042,,,,0.8216467562019243,1.4478491735620693,40431,33220,0.7179126080663457,0.8743211052882325,0.6089726572869657,,,2026-02-21 15:19:31
11,qqp_client_2,qqp,0.986673680519025,0.059816594191022476,34218,33762,0.9866811928817762,,,,,,0.8254062476812347,1.3362774156957322,40431,33372,0.8183575395801814,,,,0.8216467562019243,1.4478491717954007,40431,33220,0.7179126080663457,0.8743211052882325,0.6089726572869657,,,2026-02-21 15:20:12
11,qqp_client_3,qqp,0.9997888704569446,0.0009013393557011119,33155,33148,0.9997899351733991,,,,,,0.6353540600034627,4.9874400091757085,40431,25688,0.5023751170880668,,,,0.8216467562019243,1.4478491714964041,40431,33220,0.7179126080663457,0.8743211052882325,0.6089726572869657,,,2026-02-21 15:20:53
12,qqp_client_1,qqp,0.9921596755045509,0.03750870428145488,40432,40115,0.9921379075684943,,,,,,0.7706710197620638,2.096490751023158,40431,31159,0.7729146031986595,,,,0.8255546486606812,1.4614745115271002,40431,33378,0.7260651726414727,0.8752692199644161,0.620321210512344,,,2026-02-21 15:42:29
12,qqp_client_2,qqp,0.9902975042375358,0.04541574604484674,34218,33886,0.9902951544134189,,,,,,0.8354975142835943,1.30236781570755,40431,33780,0.8306088745802142,,,,0.8255546486606812,1.4614745139268506,40431,33378,0.7260651726414727,0.8752692199644161,0.620321210512344,,,2026-02-21 15:43:10
12,qqp_client_3,qqp,0.9996983863670638,0.0012679548011099056,33155,33145,0.9997070730932688,,,,,,0.6362691993767159,4.876152426024197,40431,25725,0.5042701955185334,,,,0.8255546486606812,1.4614745131652742,40431,33378,0.7260651726414727,0.8752692199644161,0.620321210512344,,,2026-02-21 15:43:59
