accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.0,qqp_client_2,cuda,0.027121664,0.04194304,25.756696576,0.10529946617949396,NVIDIA RTX A5000,0.0,training_start,1,0,all_tasks,2026-02-23 12:31:58
0.8512478812321,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.39686657657891217,task_complete,1,34218,qqp,2026-02-23 12:34:13
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,1,0,all_tasks,2026-02-23 12:34:20
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,2,0,all_tasks,2026-02-23 12:36:11
0.8535566076334093,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.37167512469408165,task_complete,2,34218,qqp,2026-02-23 12:38:22
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,2,0,all_tasks,2026-02-23 12:38:30
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,3,0,all_tasks,2026-02-23 12:40:15
0.8557776608802384,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.3591337838700427,task_complete,3,34218,qqp,2026-02-23 12:42:27
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,3,0,all_tasks,2026-02-23 12:42:34
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,4,0,all_tasks,2026-02-23 12:44:30
0.8593430358290958,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.3507544857377118,task_complete,4,34218,qqp,2026-02-23 12:46:43
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,4,0,all_tasks,2026-02-23 12:46:51
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,5,0,all_tasks,2026-02-23 12:48:41
0.8615933134607516,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.34338630701074757,task_complete,5,34218,qqp,2026-02-23 12:50:52
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,5,0,all_tasks,2026-02-23 12:50:59
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,6,0,all_tasks,2026-02-23 12:52:49
0.8616517622304051,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.34052638533795554,task_complete,6,34218,qqp,2026-02-23 12:55:02
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,6,0,all_tasks,2026-02-23 12:55:10
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,7,0,all_tasks,2026-02-23 12:57:00
0.8649248933309954,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.33529587439914477,task_complete,7,34218,qqp,2026-02-23 12:59:11
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,7,0,all_tasks,2026-02-23 12:59:18
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,8,0,all_tasks,2026-02-23 13:01:09
0.8647495470220352,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.3315947235787445,task_complete,8,34218,qqp,2026-02-23 13:03:25
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,8,0,all_tasks,2026-02-23 13:03:33
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,9,0,all_tasks,2026-02-23 13:05:21
0.8669998246536911,qqp_client_2,cuda,0.08807936,0.117440512,25.756696576,0.34196683468357525,NVIDIA RTX A5000,0.3288355026580916,task_complete,9,34218,qqp,2026-02-23 13:07:33
0.0,qqp_client_2,cuda,0.105624064,0.134217728,25.756696576,0.41008389289494573,NVIDIA RTX A5000,0.0,round_complete,9,0,all_tasks,2026-02-23 13:07:41
0.0,qqp_client_2,cuda,0.088078848,0.13631488,25.756696576,0.3419648468510188,NVIDIA RTX A5000,0.0,training_start,10,0,all_tasks,2026-02-23 13:09:27
