accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.0,stsb_client_1,cuda,0.054462976,0.090177536,25.756696576,0.2114517125256987,NVIDIA RTX A5000,0.0,training_start,1,0,all_tasks,2026-02-19 07:54:32
0.07903594936339911,stsb_client_1,cuda,0.19685376,0.24117248,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.11114273923657723,task_complete,1,532,stsb,2026-02-19 07:54:41
0.0,stsb_client_1,cuda,0.241739264,0.278921216,25.756696576,0.9385491780232865,NVIDIA RTX A5000,0.0,round_complete,1,0,all_tasks,2026-02-19 07:54:48
0.0,stsb_client_1,cuda,0.196852736,0.278921216,25.756696576,0.7642778856331548,NVIDIA RTX A5000,0.0,training_start,2,0,all_tasks,2026-02-19 08:01:55
0.1844425316668709,stsb_client_1,cuda,0.19685376,0.24117248,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.09619000312218916,task_complete,2,532,stsb,2026-02-19 08:02:04
0.0,stsb_client_1,cuda,0.241739264,0.278921216,25.756696576,0.9385491780232865,NVIDIA RTX A5000,0.0,round_complete,2,0,all_tasks,2026-02-19 08:02:09
0.0,stsb_client_1,cuda,0.196852736,0.278921216,25.756696576,0.7642778856331548,NVIDIA RTX A5000,0.0,training_start,3,0,all_tasks,2026-02-19 08:09:04
0.21914967405378205,stsb_client_1,cuda,0.19685376,0.24117248,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.10281494863108913,task_complete,3,532,stsb,2026-02-19 08:09:12
0.0,stsb_client_1,cuda,0.241739264,0.278921216,25.756696576,0.9385491780232865,NVIDIA RTX A5000,0.0,round_complete,3,0,all_tasks,2026-02-19 08:09:18
0.0,stsb_client_1,cuda,0.196852736,0.278921216,25.756696576,0.7642778856331548,NVIDIA RTX A5000,0.0,training_start,4,0,all_tasks,2026-02-19 08:16:20
0.21244304489337473,stsb_client_1,cuda,0.19685376,0.24117248,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.11210870017200264,task_complete,4,532,stsb,2026-02-19 08:16:28
0.0,stsb_client_1,cuda,0.241739264,0.278921216,25.756696576,0.9385491780232865,NVIDIA RTX A5000,0.0,round_complete,4,0,all_tasks,2026-02-19 08:16:34
0.0,stsb_client_1,cuda,0.196852736,0.278921216,25.756696576,0.7642778856331548,NVIDIA RTX A5000,0.0,training_start,5,0,all_tasks,2026-02-19 08:23:23
0.27854140602050176,stsb_client_1,cuda,0.19685376,0.24117248,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.09477362723381662,task_complete,5,532,stsb,2026-02-19 08:23:31
0.0,stsb_client_1,cuda,0.241739264,0.278921216,25.756696576,0.9385491780232865,NVIDIA RTX A5000,0.0,round_complete,5,0,all_tasks,2026-02-19 08:23:37
0.0,stsb_client_1,cuda,0.196852736,0.278921216,25.756696576,0.7642778856331548,NVIDIA RTX A5000,0.0,training_start,6,0,all_tasks,2026-02-19 08:30:14
0.24850428140092382,stsb_client_1,cuda,0.19685376,0.24117248,25.756696576,0.7642818612982678,NVIDIA RTX A5000,0.09824814708597625,task_complete,6,532,stsb,2026-02-19 08:30:22
0.0,stsb_client_1,cuda,0.241739264,0.278921216,25.756696576,0.9385491780232865,NVIDIA RTX A5000,0.0,round_complete,6,0,all_tasks,2026-02-19 08:30:27
0.0,stsb_client_1,cuda,0.196852736,0.278921216,25.756696576,0.7642778856331548,NVIDIA RTX A5000,0.0,training_start,7,0,all_tasks,2026-02-19 08:37:06
