epoch,training_time,train_loss,train_accuracy,sst2_val_accuracy,sst2_val_f1,qqp_val_accuracy,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,total_val_loss,gpu_usage,cpu_usage,memory_usage,timestamp
1,760.450337,0.33125664010868383,0.893348623853211,0.893348623853211,0.8960893854748604,0.0,0.0,0.0,0.0,0.37866313368457993,2.671146022044904,9.9,47.0,2026-02-25 23:36:36
2,608.896713,0.21855230492126576,0.8853211009174312,0.8853211009174312,0.8933901918976546,0.0,0.0,0.0,0.0,0.4564273767728666,2.671146022044904,10.0,46.8,2026-02-25 23:46:45
3,639.99271,0.16278910943611924,0.8922018348623854,0.8922018348623854,0.8962472406181016,0.0,0.0,0.0,0.0,0.6000197710223184,2.671146022044904,10.0,47.0,2026-02-25 23:57:25
4,750.413881,0.12617857252320058,0.8864678899082569,0.8864678899082569,0.887627695800227,0.0,0.0,0.0,0.0,0.6380269050880104,2.671146022044904,10.0,45.9,2026-02-26 00:09:56
5,612.618456,0.10276184941461672,0.8853211009174312,0.8853211009174312,0.8845265588914549,0.0,0.0,0.0,0.0,0.6908447781409225,2.671146022044904,9.4,45.9,2026-02-26 00:20:08
6,497.00183,0.08498603731492306,0.8853211009174312,0.8853211009174312,0.8809523809523809,0.0,0.0,0.0,0.0,0.6715275794422518,2.671146022044904,6.7,44.5,2026-02-26 00:28:25
7,560.956114,0.06927985861894947,0.893348623853211,0.893348623853211,0.8970099667774086,0.0,0.0,0.0,0.0,0.607841360498884,2.671146022044904,6.4,44.9,2026-02-26 00:37:46
8,433.203291,0.057395698730635644,0.8853211009174312,0.8853211009174312,0.8866213151927438,0.0,0.0,0.0,0.0,0.7167655912270917,2.671146022044904,6.4,44.9,2026-02-26 00:44:59
9,542.3448,0.045776793986455414,0.8841743119266054,0.8841743119266054,0.8881506090808416,0.0,0.0,0.0,0.0,0.8188990054032237,2.671146022044904,6.4,44.9,2026-02-26 00:54:02
10,497.209736,0.03936320210851776,0.8727064220183486,0.8727064220183486,0.875140607424072,0.0,0.0,0.0,0.0,0.8702191644548259,2.671146022044904,6.3,44.9,2026-02-26 01:02:19
11,469.304859,0.034815694468053646,0.8761467889908257,0.8761467889908257,0.8775510204081632,0.0,0.0,0.0,0.0,0.9485515709433908,2.671146022044904,6.6,44.1,2026-02-26 01:10:08
12,579.240297,0.028695509418679963,0.8795871559633027,0.8795871559633027,0.8844884488448845,0.0,0.0,0.0,0.0,0.9664266133004109,2.671146022044904,6.3,44.6,2026-02-26 01:19:48
13,451.241766,0.023694293934261784,0.875,0.875,0.8757126567844926,0.0,0.0,0.0,0.0,0.8377221070116095,2.671146022044904,6.3,44.9,2026-02-26 01:27:19
14,530.654432,0.0210252832874158,0.8772935779816514,0.8772935779816514,0.8782707622298066,0.0,0.0,0.0,0.0,0.9192788389022716,2.671146022044904,6.4,44.1,2026-02-26 01:36:09
15,526.226699,0.016988277511547394,0.8910550458715596,0.8910550458715596,0.8961748633879781,0.0,0.0,0.0,0.0,0.9413750721325514,2.671146022044904,6.3,44.9,2026-02-26 01:44:56
16,443.536724,0.01320234167557049,0.8899082568807339,0.8899082568807339,0.8909090909090909,0.0,0.0,0.0,0.0,0.883113246616681,2.671146022044904,6.4,44.9,2026-02-26 01:52:19
17,562.252018,0.011848243450602406,0.8841743119266054,0.8841743119266054,0.8886438809261301,0.0,0.0,0.0,0.0,1.054128497901629,2.671146022044904,6.5,44.2,2026-02-26 02:01:42
18,471.36725,0.0087172645649205,0.8864678899082569,0.8864678899082569,0.887627695800227,0.0,0.0,0.0,0.0,1.0140963765498707,2.671146022044904,6.4,44.9,2026-02-26 02:09:33
19,504.812996,0.008136452573532271,0.8818807339449541,0.8818807339449541,0.886438809261301,0.0,0.0,0.0,0.0,1.0799470322319036,2.671146022044904,6.3,44.4,2026-02-26 02:17:58
20,546.981516,0.005255912920499266,0.8887614678899083,0.8887614678899083,0.8918617614269788,0.0,0.0,0.0,0.0,1.177420528626849,2.671146022044904,6.4,44.9,2026-02-26 02:27:05
21,435.886052,0.005061677184513564,0.8818807339449541,0.8818807339449541,0.8836158192090395,0.0,0.0,0.0,0.0,1.227222695219419,2.671146022044904,6.4,44.9,2026-02-26 02:34:21
22,555.435624,0.0036630987019813303,0.8818807339449541,0.8818807339449541,0.8871851040525739,0.0,0.0,0.0,0.0,1.2162411662791621,2.671146022044904,6.3,44.8,2026-02-26 02:43:36
23,469.444319,0.0037818640011356595,0.8899082568807339,0.8899082568807339,0.8930957683741648,0.0,0.0,0.0,0.0,1.1464455501246686,2.671146022044904,6.5,44.9,2026-02-26 02:51:25
24,487.350924,0.0018855459454859733,0.8864678899082569,0.8864678899082569,0.8896321070234113,0.0,0.0,0.0,0.0,1.2265370238276987,2.671146022044904,6.4,44.4,2026-02-26 02:59:33
25,555.796495,0.0020324762578240252,0.8887614678899083,0.8887614678899083,0.890888638920135,0.0,0.0,0.0,0.0,1.2247489005438645,2.671146022044904,6.4,44.9,2026-02-26 03:08:49
