accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.0,qqp_client_2,cuda,0.276163072,0.570425344,25.756696576,1.0721991121226617,NVIDIA RTX A5000,0.0,training_start,1,0,all_tasks,2026-02-21 11:11:43
0.8677596586591853,qqp_client_2,cuda,1.096514048,1.186988032,25.756696576,4.257199850006107,NVIDIA RTX A5000,0.33447957645191506,task_complete,1,34218,qqp,2026-02-21 11:24:56
0.0,qqp_client_2,cuda,1.3633664,1.449132032,25.756696576,5.293250227089992,NVIDIA RTX A5000,0.0,round_complete,1,0,all_tasks,2026-02-21 11:26:53
0.0,qqp_client_2,cuda,1.096513536,1.449132032,25.756696576,4.25719786217355,NVIDIA RTX A5000,0.0,training_start,2,0,all_tasks,2026-02-21 11:35:39
0.888099830498568,qqp_client_2,cuda,1.096514048,1.186988032,25.756696576,4.257199850006107,NVIDIA RTX A5000,0.28346927455369025,task_complete,2,34218,qqp,2026-02-21 11:48:49
0.0,qqp_client_2,cuda,1.3633664,1.449132032,25.756696576,5.293250227089992,NVIDIA RTX A5000,0.0,round_complete,2,0,all_tasks,2026-02-21 11:50:44
0.0,qqp_client_2,cuda,1.096513536,1.449132032,25.756696576,4.25719786217355,NVIDIA RTX A5000,0.0,training_start,3,0,all_tasks,2026-02-21 11:58:55
0.9100473435034192,qqp_client_2,cuda,1.096514048,1.186988032,25.756696576,4.257199850006107,NVIDIA RTX A5000,0.2494484691711939,task_complete,3,34218,qqp,2026-02-21 12:12:07
0.0,qqp_client_2,cuda,1.3633664,1.449132032,25.756696576,5.293250227089992,NVIDIA RTX A5000,0.0,round_complete,3,0,all_tasks,2026-02-21 12:13:56
0.0,qqp_client_2,cuda,1.096513536,1.449132032,25.756696576,4.25719786217355,NVIDIA RTX A5000,0.0,training_start,4,0,all_tasks,2026-02-21 12:22:10
0.9284294815594132,qqp_client_2,cuda,1.096514048,1.186988032,25.756696576,4.257199850006107,NVIDIA RTX A5000,0.21995260660726423,task_complete,4,34218,qqp,2026-02-21 12:35:20
