accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.6910997586986781,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0456705883607492,task_complete,1,4249,stsb,2026-02-09 11:10:43
0.8046968030830214,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0305921961640925,task_complete,2,4249,stsb,2026-02-09 11:48:16
0.855815314946252,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0231789075454374,task_complete,3,4249,stsb,2026-02-09 12:25:30
0.8813459087191677,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0192804767074469,task_complete,4,4249,stsb,2026-02-09 13:03:08
0.8996947008363665,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0164078199357158,task_complete,5,4249,stsb,2026-02-09 13:41:05
0.9122435489611052,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0144745484782256,task_complete,6,4249,stsb,2026-02-09 14:19:20
0.9217873101600972,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0129954412945413,task_complete,7,4249,stsb,2026-02-09 14:57:26
0.9295346518999807,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0117368001317521,task_complete,8,4249,stsb,2026-02-09 15:35:40
0.9341621384330424,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0110081033824936,task_complete,9,4249,stsb,2026-02-09 16:13:37
0.940748405021618,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0099310771950793,task_complete,10,4249,stsb,2026-02-09 16:50:32
0.9413255942318526,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.009864060547819,task_complete,11,4249,stsb,2026-02-09 17:28:09
0.942659782563014,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0096824818266261,task_complete,12,4249,stsb,2026-02-09 18:05:18
0.9422706622175656,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.009766823896627,task_complete,13,4249,stsb,2026-02-09 18:42:13
0.9459417780398204,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0091119280200507,task_complete,14,4249,stsb,2026-02-09 19:20:06
0.94364962833378,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0095397944963025,task_complete,15,4249,stsb,2026-02-09 19:58:23
0.9462255504470294,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0091217881767954,task_complete,16,4249,stsb,2026-02-09 20:36:19
0.9484946020290748,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0087583230867897,task_complete,17,4249,stsb,2026-02-09 21:13:42
0.9481812084780162,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0088045033731294,task_complete,18,4249,stsb,2026-02-09 21:51:06
0.9502773933454672,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0084565644917477,task_complete,19,4249,stsb,2026-02-09 22:28:58
0.948105322031638,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.00883284770565,task_complete,20,4249,stsb,2026-02-09 23:06:22
0.9475150188454354,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0089868742288125,task_complete,21,4249,stsb,2026-02-09 23:43:50
0.948060348793794,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0088623205840559,task_complete,22,4249,stsb,2026-02-10 00:21:20
0.948778327226184,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0087639009903878,task_complete,23,4249,stsb,2026-02-10 00:58:08
0.9472283979259324,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0090268878957704,task_complete,24,4249,stsb,2026-02-10 01:36:04
0.9480712065576667,stsb_client,cuda,1.091521536,1.27926272,25.756696576,4.237816494748305,NVIDIA RTX A5000,0.0088713089401546,task_complete,25,4249,stsb,2026-02-10 02:13:54
