client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 226, ""bin_4"": 774}",1.097945399680406,0.0,0.0,0.0,0.0,0.10976592265192675,1000,{},{},{},[],1.5375146865844727,0.0,15890432
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5652318985652319,0.5132688527599221,0.5652318985652319,0.4548171538578642,0.6777838045957858,999,"{'0': 0.43169398907103823, '1': 0.5739161336176262}","{'0': 0.061815336463223784, '1': 0.939499709133217}","{'0': 0.108145106091718, '1': 0.7125523935583499}","[79, 1199, 104, 1615]",1.5331618785858154,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 226, ""bin_4"": 774}",1.3855440797291865,0.0,0.0,0.0,0.0,0.01184402621799597,1000,{},{},{},[],1.7422494888305664,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.6209542876209543,0.6529402449639203,0.6209542876209543,0.5511009711142114,0.6367841668860622,999,"{'0': 0.7113095238095238, '1': 0.6095452837279218}","{'0': 0.18701095461658843, '1': 0.9435718440954043}","{'0': 0.29615861214374223, '1': 0.7406392694063927}","[239, 1039, 97, 1622]",1.7666683197021484,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.8218218218218218,0.8703370290732301,0.8218218218218218,0.8448577034032889,0.441747226964229,999,"{'0': 0.9299581271412257, '1': 0.05405405405405406}","{'0': 0.87468671679198, '1': 0.09803921568627451}","{'0': 0.9014760147601476, '1': 0.06968641114982578}","[2443, 350, 184, 20]",1.9331448078155518,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 226, ""bin_4"": 774}",1.3855440797291865,0.0,0.0,0.0,0.0,0.011144186567180055,1000,{},{},{},[],2.1829590797424316,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.7564230897564231,0.7586895051287356,0.7564230897564231,0.7507897088927605,0.5520492011592502,999,"{'0': 0.7729083665338645, '1': 0.748118414450577}","{'0': 0.6071987480438185, '1': 0.8673647469458988}","{'0': 0.6801051709027169, '1': 0.8033405172413793}","[776, 502, 228, 1491]",2.3269853591918945,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.26626339539018257,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.3239026069641113,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.6139472806139473,0.5787568803270099,0.6139472806139473,0.47395871537128825,0.6578353022141431,999,"{'0': 0.6146603900470746, '1': 0.5217391304347826}","{'0': 0.9940184883088635, '1': 0.010362694300518135}","{'0': 0.7596093912320798, '1': 0.02032176121930567}","[1828, 11, 1146, 12]",2.485255241394043,0.0,15890432
no_lora_client_3,4,True,1.0,4,4,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 226, ""bin_4"": 774}",1.3855440797291865,0.0,0.0,0.0,0.0,0.010479636096134387,1000,{},{},{},[],2.1221137046813965,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.8468468468468469,0.8465318856606716,0.8468468468468469,0.8466085804952379,0.420763050910657,999,"{'0': 0.8278622898318655, '1': 0.8604118993135011}","{'0': 0.809076682316119, '1': 0.8749272833042466}","{'0': 0.8183616937079541, '1': 0.8676088837611768}","[1034, 244, 215, 1504]",2.3823068141937256,0.0,15890432
no_lora_client_4,4,True,0.75,3,3,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.25109717265638726,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.385575294494629,0.0,15890432
