client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5452118785452119,0.5348738363205332,0.5452118785452119,0.5367371147555224,0.6878163546481461,999,"{'0': 0.4592521572387344, '1': 0.5910951893551689}","{'0': 0.3748043818466354, '1': 0.6719022687609075}","{'0': 0.41275312365359756, '1': 0.6289136945276341}","[479, 799, 564, 1155]",1.704230546951294,0.0,15890432
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 299, ""bin_3"": 701, ""bin_4"": 0}",1.0979453996804058,0.0,0.0,0.0,0.0,0.026000764976112693,1000,{},{},{},[],1.7550711631774902,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 299, ""bin_3"": 701, ""bin_4"": 0}",1.4438554716444223,0.0,0.0,0.0,0.0,0.007403422425446844,1000,{},{},{},[],1.9266254901885986,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.4571613151625774,0.6366366366366366,0.6658561186922749,0.6366366366366366,0.5812455220498437,0.6371808767949463,999,"{'0': 0.7244655581947743, '1': 0.6222826086956522}","{'0': 0.23865414710485133, '1': 0.9325189063408958}","{'0': 0.3590347263095939, '1': 0.7464493597206053}","[305, 973, 116, 1603]",1.9737462997436523,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.5615481719672538,0.7967967967967968,0.8731694738921264,0.7967967967967968,0.831743340077667,0.4963381828139068,999,"{'0': 0.9319620253164557, '1': 0.06823027718550106}","{'0': 0.8435374149659864, '1': 0.1568627450980392}","{'0': 0.8855478293553843, '1': 0.0950965824665676}","[2356, 437, 172, 32]",2.141016721725464,0.0,15890432
no_lora_client_6,3,True,0.3333333333333333,1,1,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",2.870971827284568,0.0,0.0,0.0,0.0,0.41680677433808644,240,{},{},{},[],0.9871063232421875,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 299, ""bin_3"": 701, ""bin_4"": 0}",1.6555578480476534,0.0,0.0,0.0,0.0,0.0066152431253127,1000,{},{},{},[],2.3415305614471436,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.28047685542448386,0.7640974307640974,0.7644773622606003,0.7640974307640974,0.7603047524236318,0.5299202154868494,999,"{'0': 0.767572633552015, '1': 0.7621761658031088}","{'0': 0.6408450704225352, '1': 0.8557300756253636}","{'0': 0.6985074626865672, '1': 0.8062482872019732}","[819, 459, 248, 1471]",2.592162847518921,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.27459144064042934,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.638655424118042,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.29734066847077745,0.5799132465799133,0.531918590622816,0.5799132465799133,0.5280206605200392,0.6729106430023436,999,"{'0': 0.616, '1': 0.3983903420523139}","{'0': 0.8374116367591082, '1': 0.17098445595854922}","{'0': 0.7098409771836829, '1': 0.23927492447129908}","[1540, 299, 960, 198]",2.8428239822387695,0.0,15890432
no_lora_client_6,4,True,0.5,2,2,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",3.0826742036877994,0.0,0.0,0.0,0.0,0.10775471321410603,240,{},{},{},[],0.7482061386108398,0.0,15890432
no_lora_client_3,4,True,1.0,4,4,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 299, ""bin_3"": 701, ""bin_4"": 0}",1.6555578480476534,0.0,0.0,0.0,0.0,0.00671704583333204,1000,{},{},{},[],2.8050434589385986,0.0,15890432
no_lora_client_4,4,True,0.75,3,3,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.24959697231413827,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",3.136147975921631,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.28047685542448386,0.8398398398398398,0.8396942581734215,0.8398398398398398,0.839757557737447,0.40590001705777706,999,"{'0': 0.8146687697160884, '1': 0.8582995951417004}","{'0': 0.8082942097026604, '1': 0.8632926119837114}","{'0': 0.8114689709347996, '1': 0.8607888631090487}","[1033, 245, 235, 1484]",3.182466983795166,0.0,15890432
no_lora_client_2,4,True,0.5,2,2,999,"{""class_0"": 613, ""class_1"": 386}",0.29734066847077745,0.6389723056389723,0.6319923868072237,0.6389723056389723,0.571068779168181,0.6303771393639701,999,"{'0': 0.641707225758143, '1': 0.6165644171779141}","{'0': 0.9320282762370854, '1': 0.17357512953367876}","{'0': 0.7600886917960089, '1': 0.27088948787061995}","[1714, 125, 957, 201]",3.238722801208496,0.0,15890432
no_lora_client_5,4,True,0.25,1,1,999,"{""class_0"": 19, ""class_1"": 980}",0.8648917625122188,0.978978978978979,0.9622862581739212,0.978978978978979,0.9705608491647945,0.29714192844257153,999,"{'0': 0.0, '1': 0.9809428284854563}","{'0': 0.0, '1': 0.9979591836734694}","{'0': 0.0, '1': 0.9893778452200304}","[0, 57, 6, 2934]",3.2867534160614014,0.0,15890432
no_lora_client_6,5,True,0.6,3,3,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",3.0826742036877994,0.0,0.0,0.0,0.0,0.024330553174432782,240,{},{},{},[],0.8050041198730469,0.0,15890432
no_lora_client_3,5,True,1.0,5,5,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 299, ""bin_3"": 701, ""bin_4"": 0}",1.6555578480476534,0.0,0.0,0.0,0.0,0.006268184529814534,1000,{},{},{},[],2.9511170387268066,0.0,15890432
no_lora_client_4,5,True,0.8,4,4,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.23202892424410612,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",3.055633068084717,0.0,15890432
no_lora_client_1,5,True,1.0,5,5,999,"{""class_0"": 426, ""class_1"": 573}",0.28047685542448386,0.8935602268935602,0.8936991207845473,0.8935602268935602,0.8936174570730195,0.28843964801894295,999,"{'0': 0.8719937936384794, '1': 0.9098360655737705}","{'0': 0.8794992175273866, '1': 0.9040139616055847}","{'0': 0.8757304246201792, '1': 0.9069156696819376}","[1124, 154, 165, 1554]",3.199026584625244,0.0,15890432
no_lora_client_2,5,True,0.6,3,3,999,"{""class_0"": 613, ""class_1"": 386}",0.29734066847077745,0.7017017017017017,0.6949495600986892,0.7017017017017017,0.6911543008246546,0.5872972173980935,999,"{'0': 0.7217268887846081, '1': 0.6524249422632794}","{'0': 0.8363240891789016, '1': 0.48791018998272884}","{'0': 0.7748110831234257, '1': 0.558300395256917}","[1538, 301, 593, 565]",3.2129878997802734,0.0,15890432
no_lora_client_5,5,True,0.4,2,2,999,"{""class_0"": 19, ""class_1"": 980}",0.8648917625122188,0.980980980980981,0.9623236850464079,0.980980980980981,0.971562770451098,0.14205331300143842,999,"{'0': 0.0, '1': 0.980980980980981}","{'0': 0.0, '1': 1.0}","{'0': 0.0, '1': 0.9903991915108641}","[0, 57, 0, 2940]",3.2437257766723633,0.0,15890432
no_lora_client_6,6,True,0.6666666666666666,4,4,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",3.0826742036877994,0.0,0.0,0.0,0.0,0.008522247890424398,240,{},{},{},[],0.7756314277648926,0.0,15890432
no_lora_client_3,6,True,1.0,5,6,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 299, ""bin_3"": 701, ""bin_4"": 0}",1.6555578480476534,0.0,0.0,0.0,0.0,0.006194299423239297,1000,{},{},{},[],2.8953988552093506,0.0,15890432
no_lora_client_5,6,True,0.5,3,3,999,"{""class_0"": 19, ""class_1"": 980}",0.8648917625122188,0.980980980980981,0.9623236850464079,0.980980980980981,0.971562770451098,0.10776068063245879,999,"{'0': 0.0, '1': 0.980980980980981}","{'0': 0.0, '1': 1.0}","{'0': 0.0, '1': 0.9903991915108641}","[0, 57, 0, 2940]",3.160215139389038,0.0,15890432
no_lora_client_4,6,True,0.8333333333333334,5,5,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9329329329329329,0.9374354314234074,0.9329329329329329,0.90153610684636,0.20162291201964888,999,"{'0': 0.9328657314629258, '1': 1.0}","{'0': 1.0, '1': 0.014705882352941176}","{'0': 0.9652669777086573, '1': 0.028985507246376812}","[2793, 0, 201, 3]",3.152432441711426,0.0,15890432
no_lora_client_2,6,True,0.6666666666666666,4,4,999,"{""class_0"": 613, ""class_1"": 386}",0.29734066847077745,0.7407407407407407,0.7366258547577986,0.7407407407407407,0.7353495483811228,0.5325166747052833,999,"{'0': 0.7610619469026548, '1': 0.6978193146417445}","{'0': 0.8417618270799347, '1': 0.5803108808290155}","{'0': 0.7993803253292022, '1': 0.6336633663366337}","[1548, 291, 486, 672]",3.185126543045044,0.0,15890432
no_lora_client_1,6,True,1.0,5,6,999,"{""class_0"": 426, ""class_1"": 573}",0.28047685542448386,0.9225892559225892,0.922790736062341,0.9225892559225892,0.9226562103755086,0.21548397492164026,999,"{'0': 0.9035493827160493, '1': 0.9370958259847149}","{'0': 0.9162754303599374, '1': 0.9272833042466551}","{'0': 0.9098679098679099, '1': 0.9321637426900585}","[1171, 107, 125, 1594]",3.1419260501861572,0.0,15890432
no_lora_client_6,7,True,0.7142857142857143,5,5,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",3.0826742036877994,0.0,0.0,0.0,0.0,0.0065020805328256555,240,{},{},{},[],0.72524094581604,0.0,15890432
