client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5865865865865866,0.6213183652396643,0.5865865865865866,0.46578074787227297,0.6710391426212573,999,"{'0': 0.672566371681416, '1': 0.5832177531206657}","{'0': 0.0594679186228482, '1': 0.9784758580570099}","{'0': 0.10927390366642703, '1': 0.7308277210514882}","[76, 1202, 37, 1682]",1.7481448650360107,0.0,15890432
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 1000, ""bin_3"": 0, ""bin_4"": 0}",1.097945399680406,0.0,0.0,0.0,0.0,0.028791022355170556,1000,{},{},{},[],1.7567777633666992,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 1000, ""bin_3"": 0, ""bin_4"": 0}",1.3857942360782083,0.0,0.0,0.0,0.0,0.007613660159111812,1000,{},{},{},[],1.8914074897766113,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.41756608535965567,0.674341007674341,0.7020818958486573,0.674341007674341,0.6390450361185744,0.624135504639338,999,"{'0': 0.7686832740213523, '1': 0.6525667351129364}","{'0': 0.3380281690140845, '1': 0.9243746364165212}","{'0': 0.46956521739130436, '1': 0.7650457390467019}","[432, 846, 130, 1589]",1.9379935264587402,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.845162776953635,0.8782115448782115,0.8745066953860378,0.8782115448782115,0.8763488179070981,0.4264418117741428,999,"{'0': 0.9326443335709195, '1': 0.07853403141361257}","{'0': 0.9369853204439671, '1': 0.07352941176470588}","{'0': 0.9348097874620468, '1': 0.0759493670886076}","[2617, 176, 189, 15]",2.161677837371826,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 1000, ""bin_3"": 0, ""bin_4"": 0}",1.9451956081174444,0.0,0.0,0.0,0.0,0.007066225235118831,1000,{},{},{},[],3.008758306503296,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.9631963378560684,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.26982120061835285,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",3.301769971847534,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.33760156182101475,0.7777777777777778,0.7796957454432996,0.7777777777777778,0.7736123364556153,0.5327609867330582,999,"{'0': 0.7936660268714012, '1': 0.769309462915601}","{'0': 0.6471048513302035, '1': 0.8749272833042466}","{'0': 0.7129310344827586, '1': 0.8187261839956451}","[827, 451, 215, 1504]",3.5747272968292236,0.0,15890432
no_lora_client_6,3,True,0.3333333333333333,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 200, ""bin_4"": 800}",1.9451956081174449,0.0,0.0,0.0,0.0,0.20223046079026682,1000,{},{},{},[],3.516695976257324,0.0,15890432
no_lora_client_7,3,True,0.3333333333333333,1,1,999,"{""class_0"": 40, ""class_1"": 959}",0.7051120374975522,0.8591925258591925,0.9221739509805352,0.8591925258591925,0.8889523757992226,0.4116701839304475,999,"{'0': 0.033950617283950615, '1': 0.959221848110737}","{'0': 0.09166666666666666, '1': 0.8912061174834898}","{'0': 0.04954954954954955, '1': 0.923963963963964}","[11, 109, 313, 2564]",3.698662757873535,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.4238485731834778,0.6122789456122789,0.49226012085067994,0.6122789456122789,0.4678531334927341,0.6641562366611743,999,"{'0': 0.613324405758286, '1': 0.3}","{'0': 0.9961935834692768, '1': 0.0025906735751295338}","{'0': 0.7592208868628264, '1': 0.005136986301369863}","[1832, 7, 1155, 3]",3.8191723823547363,0.0,15890432
no_lora_client_6,4,True,0.5,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 200, ""bin_4"": 800}",2.0786912602891316,0.0,0.0,0.0,0.0,0.007725882123436325,1000,{},{},{},[],3.667769432067871,0.0,15890432
no_lora_client_3,4,True,1.0,4,4,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 1000, ""bin_3"": 0, ""bin_4"": 0}",2.0786912602891316,0.0,0.0,0.0,0.0,0.00652055550864331,1000,{},{},{},[],3.914328098297119,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.2917856124591686,0.8525191858525192,0.8522247472252138,0.8525191858525192,0.8519729971677175,0.39917268371455883,999,"{'0': 0.8443163097199341, '1': 0.8581043185642176}","{'0': 0.8020344287949922, '1': 0.8900523560209425}","{'0': 0.8226324237560193, '1': 0.8737864077669902}","[1025, 253, 189, 1530]",3.997459650039673,0.0,15890432
no_lora_client_4,4,True,0.75,3,3,999,"{""class_0"": 931, ""class_1"": 68}",0.78591051187095,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.2509797951847157,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",4.075761318206787,0.0,15890432
no_lora_client_2,4,True,0.5,2,2,999,"{""class_0"": 613, ""class_1"": 386}",0.32934971901261795,0.6369703036369703,0.6411847689444504,0.6369703036369703,0.5529269622392552,0.6353898169817748,999,"{'0': 0.6359030039811798, '1': 0.6495726495726496}","{'0': 0.955410549211528, '1': 0.13126079447322972}","{'0': 0.7635810517166449, '1': 0.21839080459770116}","[1757, 82, 1006, 152]",4.082931041717529,0.0,15890432
no_lora_client_5,4,True,0.25,1,1,999,"{""class_0"": 19, ""class_1"": 980}",0.8311469395607413,0.9783116449783117,0.962273749158995,0.9783116449783117,0.9702264247718794,0.2977350103476691,999,"{'0': 0.0, '1': 0.9809300769488123}","{'0': 0.0, '1': 0.9972789115646259}","{'0': 0.0, '1': 0.9890369370888852}","[0, 57, 8, 2932]",4.179330110549927,0.0,15890432
no_lora_client_7,4,True,0.5,2,2,999,"{""class_0"": 40, ""class_1"": 959}",0.75978593442597,0.95995995995996,0.9215231247263279,0.95995995995996,0.9403489291129741,0.20732343311189974,999,"{'0': 0.0, '1': 0.95995995995996}","{'0': 0.0, '1': 1.0}","{'0': 0.0, '1': 0.9795709908069459}","[0, 120, 0, 2877]",4.167073965072632,0.0,15890432
