num_clients,round_num,average_accuracy,accuracy_std,worst_client_accuracy,best_client_accuracy,average_precision,precision_std,average_recall,recall_std,average_f1_score,f1_score_std,total_communication_time,average_client_latency,aggregation_time,memory_usage_mb,cpu_utilization,throughput_samples_per_sec
2,1,0.29562896229562896,0.29562896229562896,0.0,0.5912579245912579,0.29454011140761305,0.29454011140761305,0.29562896229562896,0.29562896229562896,0.25587516041395547,0.25587516041395547,5.1689794063568115,1.7251609563827515,0.01832747459411621,1662.23046875,100.0,359.64473468212987
4,2,0.3943943943943944,0.4046141995496362,0.0,0.9165832499165832,0.3883505520628021,0.39467088270866985,0.3943943943943944,0.4046141995496362,0.38053114203300376,0.39203812891734197,7.525722026824951,2.275600850582123,0.026004314422607422,2425.14453125,100.0,494.0380677165478
5,3,0.521388054721388,0.42959874955142346,0.0,0.9319319319319319,0.5116351145678989,0.4208235413480056,0.521388054721388,0.42959874955142346,0.5152440659809777,0.4241980332983769,8.411883115768433,2.698788356781006,0.030551671981811523,2927.1875,95.1,560.7534223702912
9,4,0.5873651429206984,0.4281365002768629,0.0,0.9803136469803136,0.5639558127906229,0.41366903915265174,0.5873651429206984,0.4281365002768629,0.562682709615117,0.42183136654439835,14.104819059371948,4.585967302322388,0.050336360931396484,4481.79296875,95.7,598.376330481574
10,5,0.6139139139139139,0.41351588280358936,0.0,0.980980980980981,0.5867702922086337,0.3973337469939222,0.6139139139139139,0.41351588280358936,0.590005217224,0.4042346549893421,15.744284868240356,5.135010147094727,0.0559694766998291,5174.2265625,94.4,599.5184602986557
10,6,0.626393059726393,0.41800072839375646,0.0,0.980980980980981,0.5999942622864836,0.4065204206460228,0.626393059726393,0.41800072839375646,0.6083133937595437,0.4091877509039655,15.632452726364136,5.174704074859619,0.05780148506164551,5475.0859375,94.3,603.8073543608891
10,7,0.6391391391391391,0.42387806685236906,0.0,0.980980980980981,0.6294931797418344,0.4166835242261573,0.6391391391391391,0.42387806685236906,0.6255323178452981,0.41725755520073055,15.841981649398804,5.1648718357086185,0.05506777763366699,5770.70703125,97.5,595.8213778773151
10,8,0.6518518518518519,0.4295393984218555,0.0,0.980980980980981,0.6407836166995214,0.4220978080793573,0.6518518518518519,0.4295393984218555,0.644188292220976,0.4248389596554106,15.443450927734375,5.207933306694031,0.05586504936218262,6077.5625,94.4,611.1969302534305
10,9,0.6622956289622957,0.43490673039166844,0.0,0.984984984984985,0.6521561839708048,0.4281871780999814,0.6622956289622957,0.43490673039166844,0.6568081768138344,0.43125959793348606,16.263665914535522,5.163839793205261,0.05753374099731445,6387.87109375,96.3,580.3728693122264
10,10,0.6718385051718385,0.4403053161749358,0.0,0.987987987987988,0.6621041493111942,0.4340815276732925,0.6718385051718385,0.4403053161749358,0.6668202489595542,0.4370416749081179,15.813841342926025,5.189528584480286,0.056444644927978516,6700.2578125,95.0,596.881499076719
10,11,0.6761428094761428,0.44293552680188,0.0,0.9903236569903237,0.6739776608771235,0.44149380055807336,0.6761428094761428,0.44293552680188,0.6729276400315016,0.4408224288902135,16.204845666885376,5.186517715454102,0.05684971809387207,7007.5234375,95.1,582.4795781209684
10,12,0.6837837837837838,0.4477928262052391,0.0,0.992992992992993,0.6818046244587592,0.4465143708093973,0.6837837837837838,0.4477928262052391,0.6823124643723707,0.4468259814907383,15.382347822189331,5.1706627368927,0.056694746017456055,7338.2890625,95.0,613.6247584271226
10,13,0.6886219552886219,0.45087454670931276,0.0,0.9943276609943277,0.6866936789480059,0.4496557063675305,0.6886219552886219,0.45087454670931276,0.6876223888145636,0.4502335560285892,15.33073091506958,5.1731302499771115,0.056243181228637695,7641.8203125,95.0,615.6907353525804
10,14,0.6895562228895562,0.45150565860355635,0.0,0.995995995995996,0.6876849454234167,0.4503304345933273,0.6895562228895562,0.45150565860355635,0.6886068313795259,0.4509009687072328,15.628158569335938,5.153422784805298,0.05611586570739746,7934.61328125,95.0,603.973225779513
10,15,0.691624958291625,0.45283568239522093,0.0,0.996996996996997,0.691669151997113,0.452863779480454,0.691624958291625,0.45283568239522093,0.6907809909065504,0.4523018299589702,15.544965505599976,5.171426391601562,0.05736804008483887,8250.0546875,95.1,607.205556580771
