num_clients,round_num,average_accuracy,accuracy_std,worst_client_accuracy,best_client_accuracy,average_precision,precision_std,average_recall,recall_std,average_f1_score,f1_score_std,total_communication_time,average_client_latency,aggregation_time,memory_usage_mb,cpu_utilization,throughput_samples_per_sec
2,1,0.29562896229562896,0.29562896229562896,0.0,0.5912579245912579,0.28907879705949074,0.28907879705949074,0.29562896229562896,0.29562896229562896,0.28283350381828243,0.28283350381828243,5.173373222351074,1.6639705896377563,0.017994165420532227,1661.81640625,100.0,386.400662600197
4,2,0.38697030363697027,0.39358284848414604,0.0,0.8755422088755422,0.3892929697622912,0.394969300381758,0.38697030363697027,0.39358284848414604,0.38016655367961805,0.38860499845217883,7.650784254074097,2.4945878386497498,0.026523113250732422,2424.859375,97.5,522.5599609994052
6,3,0.5334779223668112,0.3913568007917687,0.0,0.9319319319319319,0.5119134853894719,0.3847761998713489,0.5334779223668112,0.3913568007917687,0.5085940774480217,0.3865985982205174,10.239087581634521,3.421684424082438,0.035555124282836914,3277.62109375,93.7,585.5981129753552
7,4,0.6198102864769531,0.40642001964889807,0.0,0.9726393059726393,0.6042102096228738,0.3940494099385849,0.6198102864769531,0.40642001964889807,0.5976993894369408,0.40069880798369023,12.03254246711731,3.9652715751102994,0.041423797607421875,3810.41796875,94.4,581.3394207568789
7,5,0.640306973640307,0.41345051791940457,0.0,0.980980980980981,0.6223762063393716,0.4009535469593805,0.640306973640307,0.41345051791940457,0.6294570383275463,0.40665502770086276,11.875772714614868,4.01994446345738,0.04053068161010742,4071.48828125,96.3,589.0135944993783
7,6,0.6531769865103199,0.41799120908859944,0.0,0.980980980980981,0.6452289157829892,0.41237805619753354,0.6531769865103199,0.41799120908859944,0.6445346076784287,0.41212027690039627,12.020148515701294,4.0271671158926825,0.04161500930786133,4281.10546875,90.1,581.9388494801643
7,7,0.6703846703846704,0.4262537927924696,0.0,0.980980980980981,0.6619537939567625,0.42060340040398403,0.6703846703846704,0.4262537927924696,0.6650488732803895,0.4226248437230533,11.986368179321289,4.009895971843174,0.04166603088378906,4514.23046875,95.1,583.578873081571
7,8,0.6788693455360122,0.4303646474493034,0.0,0.980980980980981,0.6705305674973072,0.42495336626887675,0.6788693455360122,0.4303646474493034,0.6743024001439205,0.4273476011797806,11.803487539291382,4.010288068226406,0.04092884063720703,4761.8984375,95.0,592.620668379391
7,9,0.6864006864006864,0.4346052405783095,0.0,0.980980980980981,0.6783187577579455,0.42956454108286884,0.6864006864006864,0.4346052405783095,0.682171437686647,0.43191661193247904,12.072115659713745,3.9957240649632046,0.041533470153808594,4967.9375,94.5,579.4337998785089
7,10,0.6922160255493589,0.4380748328557498,0.0,0.9866533199866533,0.6884281443726061,0.43566870925852935,0.6922160255493589,0.4380748328557498,0.6882630684013211,0.43562869375316,11.930227041244507,4.018154178346906,0.04167652130126953,5181.125,93.7,586.325104155136
