round_num,global_label_distribution,client_label_distributions,kl_divergence_scores,jensen_shannon_divergence,earth_movers_distance,accuracy_variance,convergence_rate,fairness_score,parameter_diversity,consensus_measure,aggregation_efficiency
1,"{""class_0"": 0.2880324543610548, ""class_1"": 0.38742393509127787, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.32454361054766734}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}}","{""no_lora_client_3"": 1.125335358808863, ""no_lora_client_1"": 0.39236668406224623}",0.6931471769804489,0.0,0.08818739771915171,0.0,0.0,2.1829456510191747e-06,0.999997817054349,1.0
2,"{""class_0"": 0.2880324543610548, ""class_1"": 0.38742393509127787, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.32454361054766734}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}}","{""no_lora_client_3"": 1.125335358808863, ""no_lora_client_1"": 0.39236668406224623}",0.6931471769804489,0.0,0.10475384738536778,0.0,0.0,8.327124631279936e-06,0.9999916728753687,1.0
3,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_1"": 0.23286783015896925}",0.6931471769804489,0.0,0.14279169058948837,0.0,0.0,2.116154713549534e-05,0.9999788384528645,0.6666666666666666
4,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_1"": 0.23286783015896925, ""no_lora_client_2"": 0.2330472774279105}",0.6482824656131351,0.0,0.12505286957516962,0.0,0.2629877814861661,2.6836048077405472e-05,0.9999731639519226,1.0
5,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_2"": 0.2330472774279105, ""no_lora_client_1"": 0.23286783015896925}",0.6482824656131351,0.0,0.1431939731473833,0.0,0.260855427076507,4.0804820102047223e-05,0.999959195179898,1.0
6,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_2"": 0.2330472774279105, ""no_lora_client_1"": 0.23286783015896925}",0.6482824656131351,0.0,0.15865243015850417,0.0,0.27314329704379425,5.570909160768078e-05,0.9999442909083923,1.0
7,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_2"": 0.2330472774279105, ""no_lora_client_1"": 0.23286783015896925}",0.6482824656131351,0.0,0.1703331626588217,0.0,0.2804508385812541,7.166150301285423e-05,0.9999283384969871,1.0
8,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_1"": 0.23286783015896925, ""no_lora_client_2"": 0.2330472774279105}",0.6482824656131351,0.0,0.1806636651852238,0.0,0.2851507735133103,8.801390770285522e-05,0.9999119860922971,1.0
9,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_1"": 0.23286783015896925, ""no_lora_client_2"": 0.2330472774279105}",0.6482824656131351,0.0,0.19133183035356813,0.0,0.28972408670847105,0.00010369889696626444,0.9998963011030337,1.0
10,"{""class_0"": 0.41928974979822436, ""class_1"": 0.3870056497175141, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 0.1937046004842615}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.0, ""bin_4"": 1.0}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6414209582871513, ""no_lora_client_1"": 0.23286783015896925, ""no_lora_client_2"": 0.2330472774279105}",0.6482824656131351,0.0,0.19890385572116687,0.0,0.2915435355649755,0.00011856636980045465,0.9998814336301995,1.0
