client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_3,1,True,1.0,1,1,956,"{""bin_0"": 0, ""bin_1"": 18, ""bin_2"": 938, ""bin_3"": 0, ""bin_4"": 0}",1.128157550039924,0.0,0.0,0.0,0.0,0.014450704792721404,956,{},{},{},[],1.6665444374084473,0.0,15890432
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5257836186600882,0.589255922589256,0.5793329518875329,0.589255922589256,0.5222288030210811,0.6721110170480435,999,"{'0': 0.5601023017902813, '1': 0.593630084420568}","{'0': 0.17136150234741784, '1': 0.8999418266433973}","{'0': 0.26243259436788496, '1': 0.7153757225433526}","[219, 1059, 172, 1547]",1.7222778797149658,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.40278086978843786,0.6666666666666666,0.6854174527743626,0.6666666666666666,0.6338630745939656,0.6276342127688979,999,"{'0': 0.7328881469115192, '1': 0.6501251042535446}","{'0': 0.3435054773082942, '1': 0.9069226294357184}","{'0': 0.46776771443793286, '1': 0.7573475831916444}","[439, 839, 160, 1559]",2.405979633331299,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,956,"{""bin_0"": 0, ""bin_1"": 18, ""bin_2"": 938, ""bin_3"": 0, ""bin_4"": 0}",1.849014732554293,0.0,0.0,0.0,0.0,0.008379961404069844,956,{},{},{},[],2.3290278911590576,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.8580875633368409,0.9275942609275942,0.8682207676845746,0.9275942609275942,0.8969260068446497,0.37883105014682444,999,"{'0': 0.9316353887399463, '1': 0.0}","{'0': 0.9953455066237021, '1': 0.0}","{'0': 0.9624372511684265, '1': 0.0}","[2780, 13, 204, 0]",2.638404607772827,0.0,15890432
no_lora_client_6,2,True,0.5,1,1,956,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 674, ""bin_4"": 282}",1.7124729987295255,0.0,0.0,0.0,0.0,0.06019609210133139,956,{},{},{},[],2.5292561054229736,0.0,15890432
no_lora_client_9,3,True,0.3333333333333333,1,1,166,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 166}",2.759246764621005,0.0,0.0,0.0,0.0,0.9024693180214275,166,{},{},{},[],1.0703892707824707,0.0,15890432
no_lora_client_6,3,True,0.6666666666666666,2,2,956,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 674, ""bin_4"": 282}",1.8647403501598212,0.0,0.0,0.0,0.0,0.005922127687113567,956,{},{},{},[],3.045924663543701,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,956,"{""bin_0"": 0, ""bin_1"": 18, ""bin_2"": 938, ""bin_3"": 0, ""bin_4"": 0}",2.0012820839845884,0.0,0.0,0.0,0.0,0.007342806065248119,956,{},{},{},[],3.260763168334961,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.3486906717574231,0.7557557557557557,0.757229218120496,0.7557557557557557,0.7506262874064951,0.5461429799044574,999,"{'0': 0.7671232876712328, '1': 0.7498734177215189}","{'0': 0.6134585289514867, '1': 0.8615474112856312}","{'0': 0.6817391304347826, '1': 0.8018408229561451}","[784, 494, 238, 1481]",3.5012738704681396,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.9742854477924769,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.2616835413549943,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",3.606398820877075,0.0,15890432
