client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5912579245912579,0.620143303822092,0.5912579245912579,0.48273517294799156,0.6673097780772618,999,"{'0': 0.6645962732919255, '1': 0.5870944992947814}","{'0': 0.0837245696400626, '1': 0.9685863874345549}","{'0': 0.1487143849895761, '1': 0.7310647639956093}","[107, 1171, 54, 1665]",1.5415184497833252,0.0,15890432
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 1000, ""bin_3"": 0, ""bin_4"": 0}",1.097945399680406,0.0,0.0,0.0,0.0,0.014756911202634454,1000,{},{},{},[],1.5689637660980225,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 1000, ""bin_3"": 0, ""bin_4"": 0}",1.3857942360782083,0.0,0.0,0.0,0.0,0.006197700980390427,1000,{},{},{},[],1.7298555374145508,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.41756608535965567,0.6579913246579914,0.6739963883779472,0.6579913246579914,0.6236141876591315,0.6253703974542164,999,"{'0': 0.7140439932318104, '1': 0.6442227763923525}","{'0': 0.3302034428794992, '1': 0.9016870273414777}","{'0': 0.45157838416265383, '1': 0.7515151515151515}","[422, 856, 169, 1550]",1.7369985580444336,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.845162776953635,0.9252585919252586,0.8742843078530935,0.9252585919252586,0.8969220238000931,0.38589376605376996,999,"{'0': 0.9320551631348806, '1': 0.08333333333333333}","{'0': 0.9921231650554959, '1': 0.00980392156862745}","{'0': 0.9611515782171349, '1': 0.017543859649122806}","[2771, 22, 202, 2]",2.119833469390869,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 1000, ""bin_3"": 0, ""bin_4"": 0}",1.9451956081174444,0.0,0.0,0.0,0.0,0.005939495002003337,1000,{},{},{},[],2.7468676567077637,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.9631963378560684,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.26624605501139603,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",3.3921728134155273,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.33760156182101475,0.7691024357691024,0.7703389031306264,0.7691024357691024,0.7649257608890829,0.5327032880177573,999,"{'0': 0.7795801526717557, '1': 0.7634684453565931}","{'0': 0.6392801251956182, '1': 0.8656195462478184}","{'0': 0.702493551160791, '1': 0.8113413304252999}","[817, 461, 231, 1488]",3.441218137741089,0.0,15890432
no_lora_client_6,3,True,0.3333333333333333,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 198, ""bin_4"": 802}",1.9451956081174446,0.0,0.0,0.0,0.0,0.07983326999884513,1000,{},{},{},[],3.303898811340332,0.0,15890432
no_lora_client_7,3,True,0.3333333333333333,1,1,999,"{""class_0"": 40, ""class_1"": 959}",0.7051120374975522,0.9556222889556223,0.9243210346496731,0.9556222889556223,0.9387619399566831,0.33971718647492627,999,"{'0': 0.06666666666666667, '1': 0.960093896713615}","{'0': 0.008333333333333333, '1': 0.9951338199513382}","{'0': 0.014814814814814815, '1': 0.977299880525687}","[1, 119, 14, 2863]",3.512645959854126,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.4238485731834778,0.6139472806139473,0.5776072368664962,0.6139472806139473,0.47511377598898097,0.6587734540934285,999,"{'0': 0.6148148148148148, '1': 0.5185185185185185}","{'0': 0.9929309407286568, '1': 0.012089810017271158}","{'0': 0.7594094406321481, '1': 0.02362869198312236}","[1826, 13, 1144, 14]",3.6352577209472656,0.0,15890432
no_lora_client_6,4,True,0.5,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 198, ""bin_4"": 802}",2.0786912602891316,0.0,0.0,0.0,0.0,0.006819472072902259,1000,{},{},{},[],3.6701948642730713,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.2917856124591686,0.8428428428428428,0.8425481841705145,0.8428428428428428,0.8421234720633884,0.40783936463335835,999,"{'0': 0.835970024979184, '1': 0.8474387527839644}","{'0': 0.7856025039123631, '1': 0.8853984874927283}","{'0': 0.8100040338846309, '1': 0.8660028449502134}","[1004, 274, 197, 1522]",3.8388783931732178,0.0,15890432
