num_clients,round_num,average_accuracy,accuracy_std,worst_client_accuracy,best_client_accuracy,average_precision,precision_std,average_recall,recall_std,average_f1_score,f1_score_std,total_communication_time,average_client_latency,aggregation_time,memory_usage_mb,cpu_utilization,throughput_samples_per_sec
2,1,0.28495161828495164,0.28495161828495164,0.0,0.5699032365699033,0.25406319987128967,0.25406319987128967,0.28495161828495164,0.28495161828495164,0.2164176063897272,0.2164176063897272,5.140218257904053,1.6920980215072632,0.01743769645690918,1662.24609375,100.0,388.8929100954939
3,2,0.5118451785118452,0.37352705518476786,0.0,0.8808808808808809,0.5180264136122629,0.3740666771607742,0.5118451785118452,0.37352705518476786,0.49503880692682106,0.36644843219088574,6.4508726596832275,1.9527146816253662,0.020621776580810547,2078.046875,93.9,464.74224148559944
4,3,0.5779112445779112,0.3540042552094538,0.0,0.9319319319319319,0.5380899561318396,0.33875751975604884,0.5779112445779112,0.3540042552094538,0.5406339742760958,0.3468617798411816,7.510789155960083,2.4433876276016235,0.02654123306274414,2545.6640625,95.1,532.1669027478222
4,4,0.602686019352686,0.3662674665627122,0.0,0.9319319319319319,0.5874056094595155,0.3528174543928678,0.602686019352686,0.3662674665627122,0.5650707969902344,0.3604187240106532,7.679205894470215,2.483414351940155,0.02520012855529785,2705.53515625,94.3,520.4955576369624
4,5,0.6314647981314647,0.3766296843046108,0.0,0.9319319319319319,0.6155464161130685,0.3647831614081822,0.6314647981314647,0.3766296843046108,0.6159815581478701,0.3692307882116729,7.686507701873779,2.4466472268104553,0.02639484405517578,2850.984375,95.7,520.0011131648305
4,6,0.6554888221554888,0.3861081223011943,0.0,0.9402736069402736,0.6542269400538074,0.3855736823769428,0.6554888221554888,0.3861081223011943,0.6485142042040133,0.3818901018499607,7.609516143798828,2.489798069000244,0.025341272354125977,2971.10546875,94.4,525.2623866960109
4,7,0.67992992992993,0.39708387433025427,0.0,0.9606272939606273,0.6791745384682732,0.39666894985368517,0.67992992992993,0.39708387433025427,0.678241914931743,0.3959820428383384,7.684920787811279,2.4583833813667297,0.025468111038208008,3098.20703125,94.4,520.1085562444641
4,8,0.7027027027027027,0.40773117622805527,0.0,0.9746413079746413,0.7024194464502692,0.40756491487266894,0.7027027027027027,0.40773117622805527,0.7021780636195722,0.4073960724218579,7.601773023605347,2.4266331791877747,0.025400638580322266,3220.91796875,93.8,525.7974477895073
4,9,0.7118785452118785,0.41206527017827943,0.0,0.9813146479813146,0.7118872046340677,0.41204526975664235,0.7118785452118785,0.41206527017827943,0.711718513353613,0.4119513094550085,7.587838649749756,2.4416744112968445,0.02612924575805664,3340.21875,95.0,526.7629423758688
4,10,0.7212212212212212,0.41694014878587166,0.0,0.9846513179846513,0.7212422311611849,0.4169390780023853,0.7212212212212212,0.41694014878587166,0.7211375912023424,0.41688252729858993,7.398123264312744,2.491033434867859,0.024485111236572266,3461.97265625,93.7,540.2711975201573
4,11,0.7280613947280614,0.4206346674332767,0.0,0.987987987987988,0.7281070264638987,0.42065368597130903,0.7280613947280614,0.4206346674332767,0.728010487466738,0.4206005066111574,7.267298221588135,2.357171356678009,0.027626514434814453,3589.53125,94.4,549.9969879255221
4,12,0.7320653987320653,0.4228625360727539,0.0,0.986986986986987,0.7320441950702817,0.42284658691713806,0.7320653987320653,0.4228625360727539,0.7320255472632389,0.42283748603484694,7.40025520324707,2.3937478065490723,0.02310466766357422,3734.20703125,93.7,540.1155511095325
4,13,0.7348181514848182,0.4243589959258291,0.0,0.9906573239906573,0.7348336424721752,0.4243657928553652,0.7348181514848182,0.4243589959258291,0.7348096155204897,0.42435309951596456,7.1391966342926025,2.3308265209198,0.024077415466308594,3852.70703125,93.8,559.8657938424502
4,14,0.7371538204871538,0.4256953728848268,0.0,0.9933266599933267,0.7371675335333434,0.4257018020398372,0.7371538204871538,0.4256953728848268,0.7371431306631709,0.42568840430333127,7.575063467025757,2.406364679336548,0.027055740356445312,3975.65625,95.0,527.6515642024532
4,15,0.73998998998999,0.4272840369412382,0.0,0.9943276609943277,0.7400220850621648,0.4273015233306445,0.73998998998999,0.4272840369412382,0.739994368328788,0.4272862696627949,7.652009963989258,2.4990245699882507,0.026924848556518555,4101.12109375,94.4,522.3454258504547
4,16,0.7416583249916583,0.4282467034633891,0.0,0.9973306639973306,0.7416620424823748,0.42824867824635465,0.7416583249916583,0.4282467034633891,0.7416590054488288,0.4282470184709026,7.426138639450073,2.4992422461509705,0.024263381958007812,4219.92578125,93.7,538.2329567525089
4,17,0.7434934934934935,0.42928476255587183,0.0,0.9963296629963296,0.7435016424216673,0.4292891888308181,0.7434934934934935,0.42928476255587183,0.7434936925448438,0.4292847801216223,7.2232677936553955,2.371941089630127,0.02418684959411621,4335.26171875,93.8,553.3496005282963
4,18,0.7444944944944946,0.4298566953095515,0.0,0.9983316649983317,0.7444993821327972,0.4298594240752029,0.7444944944944946,0.4298566953095515,0.7444957629341462,0.42985739569724707,7.002811908721924,2.382455587387085,0.02466869354248047,4459.28515625,94.4,570.769768498001
4,19,0.743576910243577,0.4293324230053782,0.0,0.996996996996997,0.7435811916522868,0.4293348742272655,0.743576910243577,0.4293324230053782,0.7435786566268499,0.42933342413132075,7.162947177886963,2.403025448322296,0.02416825294494629,4591.078125,94.3,558.009478147368
4,20,0.7458291624958292,0.4306117994014009,0.0,0.997997997997998,0.7458297350468447,0.43061213260548686,0.7458291624958292,0.4306117994014009,0.7458284668472362,0.43061140499105943,7.191756963729858,2.332045555114746,0.02397942543029785,4709.37109375,94.4,555.7740715858638
4,21,0.7462462462462462,0.4308584559292635,0.0,0.9986653319986654,0.7462471283681793,0.43085897442061866,0.7462462462462462,0.4308584559292635,0.7462462050404739,0.43085843534815615,6.917665958404541,2.336661636829376,0.02413463592529297,4851.98046875,93.8,577.794945202024
4,22,0.7468301634968302,0.43118971804014106,0.0,0.9993326659993327,0.7468340488271785,0.4311919574120209,0.7468301634968302,0.43118971804014106,0.7468306912711726,0.43119002142496965,6.947009086608887,2.3487008810043335,0.0245211124420166,4978.26171875,94.3,575.3543315777292
4,23,0.7474140807474141,0.4315249667581586,0.0,0.9996663329996663,0.747415206026557,0.43152561415715607,0.7474140807474141,0.4315249667581586,0.7474142494020265,0.4315250625258035,7.068591833114624,2.384796977043152,0.024286985397338867,5096.21484375,93.8,565.4580728200465
4,24,0.7468301634968302,0.4311884270326202,0.0,0.998998998998999,0.7468354295934228,0.4311914487328988,0.7468301634968302,0.4311884270326202,0.746830836139462,0.43118880893991324,6.994502782821655,2.3656652569770813,0.023758888244628906,5219.76953125,93.8,571.4476969557277
4,25,0.7470804137470803,0.4313307776714141,0.0,0.998998998998999,0.7470808532573565,0.4313310255884075,0.7470804137470803,0.4313307776714141,0.7470802404973778,0.4313306751198919,7.170396327972412,2.3813873529434204,0.024471044540405273,5341.8671875,93.8,557.4297767914544
4,26,0.7477477477477478,0.4317170698881302,0.0,0.9996663329996663,0.747747889453897,0.43171715389265186,0.7477477477477478,0.4317170698881302,0.7477474785379611,0.4317169156011693,7.024697780609131,2.333511233329773,0.0246126651763916,5464.171875,93.7,568.9915808785184
