epoch,train_loss,train_accuracy,timestamp
1,0.4026295860571435,0.8247202166064982,2026-02-25 23:42:24
2,0.2954142296110715,0.9037454873646208,2026-02-25 23:43:48
3,0.245561872969693,0.9288808664259928,2026-02-25 23:45:10
4,0.2100092514295206,0.9431107099879664,2026-02-25 23:47:09
5,0.1837520800167935,0.95294825511432,2026-02-25 23:51:39
6,0.1658128888653561,0.9590553549939832,2026-02-25 23:54:40
7,0.1487351728498263,0.9641546329723224,2026-02-25 23:57:08
8,0.1307628172169778,0.969344163658243,2026-02-25 23:59:37
9,0.1150173733923289,0.9736522262334536,2026-02-26 00:02:06
10,0.1062116322928132,0.9755415162454874,2026-02-26 00:04:34
11,0.098440128527285,0.97780385078219,2026-02-26 00:07:03
12,0.0867185764484602,0.9807611311672684,2026-02-26 00:09:31
13,0.0819303843520261,0.9817388688327316,2026-02-26 00:12:00
14,0.0716318660386755,0.984265944645006,2026-02-26 00:14:29
15,0.0671555426448423,0.9850180505415164,2026-02-26 00:16:57
16,0.0645786734866912,0.9859205776173284,2026-02-26 00:19:26
17,0.0569890631290082,0.987635379061372,2026-02-26 00:21:54
18,0.0541403038387755,0.9881167268351384,2026-02-26 00:24:23
19,0.0492752412755476,0.9890192539109508,2026-02-26 00:26:51
20,0.046298360942736,0.989921780986763,2026-02-26 00:29:20
21,0.0417685578942817,0.9909446450060168,2026-02-26 00:31:49
22,0.0384553715152248,0.9918471720818292,2026-02-26 00:34:18
23,0.0365340557251893,0.9920276774969916,2026-02-26 00:36:46
24,0.0356122924510342,0.9921931407942238,2026-02-26 00:39:15
25,0.0337442941575197,0.9925992779783394,2026-02-26 00:41:44
