epoch,training_time,train_loss,train_accuracy,sst2_val_accuracy,sst2_val_f1,qqp_val_accuracy,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,total_val_loss,gpu_usage,cpu_usage,memory_usage,timestamp
1,7.968269,0.648667659699787,0.7083333333333334,0.0,0.0,0.7083333333333334,0.8188736681887366,0.0,0.0,0.5804717482305041,2.448740043358585,14.1,38.9,2026-02-25 23:46:05
2,7.692604,0.5753433369992865,0.6691176470588235,0.0,0.0,0.6691176470588235,0.735812133072407,0.0,0.0,0.5893606000086841,2.448740043358585,19.4,38.7,2026-02-25 23:46:13
3,7.83976,0.5057053260813611,0.7598039215686274,0.0,0.0,0.7598039215686274,0.8327645051194539,0.0,0.0,0.4778027920161976,2.448740043358585,24.1,40.1,2026-02-25 23:46:21
4,7.842759,0.4107679019241811,0.7745098039215687,0.0,0.0,0.7745098039215687,0.8296296296296296,0.0,0.0,0.4940994973568355,2.448740043358585,23.0,40.5,2026-02-25 23:46:29
5,8.34548,0.359353829593213,0.7696078431372549,0.0,0.0,0.7696078431372549,0.8192307692307692,0.0,0.0,0.5206226753984012,2.448740043358585,21.4,43.2,2026-02-25 23:46:37
6,11.165458,0.3043905399691046,0.7696078431372549,0.0,0.0,0.7696078431372549,0.825925925925926,0.0,0.0,0.6318113728079433,2.448740043358585,26.9,43.2,2026-02-25 23:46:48
7,11.215852,0.2739899353198261,0.7720588235294118,0.0,0.0,0.7720588235294118,0.8359788359788359,0.0,0.0,0.835696863759236,2.448740043358585,26.0,43.2,2026-02-25 23:46:59
8,10.872443,0.2208020636474019,0.7794117647058824,0.0,0.0,0.7794117647058824,0.8387096774193549,0.0,0.0,0.9136684178374708,2.448740043358585,28.4,43.9,2026-02-25 23:47:10
9,11.139927,0.2018285357950799,0.7990196078431373,0.0,0.0,0.7990196078431373,0.8535714285714285,0.0,0.0,1.020675047017707,2.448740043358585,32.8,44.9,2026-02-25 23:47:21
10,13.079554,0.1889050108377318,0.7671568627450981,0.0,0.0,0.7671568627450981,0.8230912476722533,0.0,0.0,1.0903949252096936,2.448740043358585,36.1,47.2,2026-02-25 23:47:34
11,13.921838,0.1290540608936567,0.7279411764705882,0.0,0.0,0.7279411764705882,0.7784431137724551,0.0,0.0,1.4090681649806145,2.448740043358585,33.1,47.0,2026-02-25 23:47:48
12,14.769339,0.1071901669486604,0.7696078431372549,0.0,0.0,0.7696078431372549,0.8272058823529411,0.0,0.0,1.3062015052316436,2.448740043358585,36.6,46.9,2026-02-25 23:48:03
13,14.96143,0.0900684474753231,0.7696078431372549,0.0,0.0,0.7696078431372549,0.8226415094339623,0.0,0.0,1.3486543174253265,2.448740043358585,39.2,47.0,2026-02-25 23:48:18
14,14.728828,0.0812893099048705,0.7549019607843137,0.0,0.0,0.7549019607843137,0.806949806949807,0.0,0.0,1.439303425624031,2.448740043358585,35.8,47.1,2026-02-25 23:48:33
15,14.964116,0.0749499533490735,0.7696078431372549,0.0,0.0,0.7696078431372549,0.8272058823529411,0.0,0.0,1.4916564569544326,2.448740043358585,36.3,46.9,2026-02-25 23:48:48
16,15.315906,0.0750878413676026,0.7769607843137255,0.0,0.0,0.7769607843137255,0.8292682926829268,0.0,0.0,1.498993416523673,2.448740043358585,39.1,46.8,2026-02-25 23:49:03
17,14.788818,0.0511168478737653,0.7867647058823529,0.0,0.0,0.7867647058823529,0.8481675392670157,0.0,0.0,1.5135919507176332,2.448740043358585,36.1,46.9,2026-02-25 23:49:18
18,14.62593,0.0566070488601322,0.7696078431372549,0.0,0.0,0.7696078431372549,0.8315412186379928,0.0,0.0,1.5971483954887007,2.448740043358585,32.7,47.0,2026-02-25 23:49:32
19,14.6142,0.0343216294883239,0.7745098039215687,0.0,0.0,0.7745098039215687,0.8391608391608392,0.0,0.0,1.6616255592945142,2.448740043358585,32.6,46.9,2026-02-25 23:49:47
20,15.151758,0.0467020027433744,0.7745098039215687,0.0,0.0,0.7745098039215687,0.8374558303886925,0.0,0.0,1.6299589580254783,2.448740043358585,32.1,46.9,2026-02-25 23:50:02
21,14.692737,0.0572409731627959,0.7794117647058824,0.0,0.0,0.7794117647058824,0.8442906574394463,0.0,0.0,1.6695574709870815,2.448740043358585,32.8,46.8,2026-02-25 23:50:17
22,14.5981,0.0385629913447808,0.7769607843137255,0.0,0.0,0.7769607843137255,0.8395061728395061,0.0,0.0,1.644371044483634,2.448740043358585,32.7,46.9,2026-02-25 23:50:31
23,14.594022,0.0157891306539974,0.7745098039215687,0.0,0.0,0.7745098039215687,0.8374558303886925,0.0,0.0,1.692021455258381,2.448740043358585,32.9,47.0,2026-02-25 23:50:46
24,14.652963,0.028011559517919,0.7745098039215687,0.0,0.0,0.7745098039215687,0.8374558303886925,0.0,0.0,1.67496549535666,2.448740043358585,32.7,47.0,2026-02-25 23:51:01
25,15.065469,0.0276444133636219,0.7720588235294118,0.0,0.0,0.7720588235294118,0.8342245989304813,0.0,0.0,1.68658852211186,2.448740043358585,32.1,47.0,2026-02-25 23:51:16
