round_num,global_label_distribution,client_label_distributions,kl_divergence_scores,jensen_shannon_divergence,earth_movers_distance,accuracy_variance,convergence_rate,fairness_score,parameter_diversity,consensus_measure,aggregation_efficiency
1,"{""class_0"": 0.45263509006004005, ""class_1"": 0.21380920613742496, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.2274849899933289, ""bin_4"": 0.10607071380920614}","{""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}}","{""no_lora_client_1"": 0.5405688342313061, ""no_lora_client_3"": 1.097945399680406}",0.6931471758402352,0.0,0.0751348890877308,0.0,0.0,2.3906615556068544e-06,0.9999976093384444,0.6666666666666666
2,"{""class_0"": 0.4928696522391794, ""class_1"": 0.2569427070302727, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.17062797097823368, ""bin_4"": 0.07955966975231424}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}}","{""no_lora_client_3"": 1.3855440797291867, ""no_lora_client_1"": 0.39884992324734153, ""no_lora_client_4"": 0.503236780052018}",0.7445404601663679,0.0,0.1452074796283202,0.0,0.25535331903440917,5.857754096005863e-06,0.999994142245904,0.75
3,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_2"": 0.25042041268645526}",0.6449313948319897,0.0,0.12047874673694939,0.0,0.38654863407953666,1.1742007452686387e-05,0.9999882579925473,0.8
4,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}, ""no_lora_client_5"": {""class_0"": 0.01901901901901902, ""class_1"": 0.980980980980981}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_2"": 0.25042041268645526, ""no_lora_client_5"": 0.8179715067278965}",0.7164730649601274,0.0,0.12821670519368217,0.0,0.46768522405290125,1.9842703590233768e-05,0.9999801572964098,1.0
5,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_5"": {""class_0"": 0.01901901901901902, ""class_1"": 0.980980980980981}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_2"": 0.25042041268645526, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_5"": 0.8179715067278965}",0.7164730649601276,0.0,0.13246169760016943,0.0,0.47815195858209814,3.4760668527922256e-05,0.9999652393314721,1.0
6,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_5"": {""class_0"": 0.01901901901901902, ""class_1"": 0.980980980980981}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_5"": 0.8179715067278965, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_2"": 0.25042041268645526}",0.7164730649601274,0.0,0.13598982588416467,0.0,0.48795512996566226,5.4376076491502445e-05,0.9999456239235085,1.0
7,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}, ""no_lora_client_5"": {""class_0"": 0.01901901901901902, ""class_1"": 0.980980980980981}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_2"": 0.25042041268645526, ""no_lora_client_5"": 0.8179715067278965}",0.7164730649601274,0.0,0.14077605132660187,0.0,0.49375182824614783,7.428975109124991e-05,0.9999257102489088,1.0
8,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_5"": {""class_0"": 0.01901901901901902, ""class_1"": 0.980980980980981}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_5"": 0.8179715067278965, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_2"": 0.25042041268645526}",0.7164730649601275,0.0,0.14526834698117091,0.0,0.49723630050267587,9.168381600588305e-05,0.9999083161839941,1.0
9,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_5"": {""class_0"": 0.01901901901901902, ""class_1"": 0.980980980980981}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_5"": 0.8179715067278965, ""no_lora_client_2"": 0.25042041268645526}",0.7164730649601275,0.0,0.14843850635197536,0.0,0.49862105425497594,0.00010735787339477554,0.9998926421266052,1.0
10,"{""class_0"": 0.39811849479583666, ""class_1"": 0.4017213771016813, ""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.13650920736589273, ""bin_4"": 0.06365092073658928}","{""no_lora_client_3"": {""bin_0"": 0.0, ""bin_1"": 0.0, ""bin_2"": 0.0, ""bin_3"": 0.682, ""bin_4"": 0.318}, ""no_lora_client_1"": {""class_0"": 0.4264264264264264, ""class_1"": 0.5735735735735735}, ""no_lora_client_4"": {""class_0"": 0.9319319319319319, ""class_1"": 0.06806806806806807}, ""no_lora_client_5"": {""class_0"": 0.01901901901901902, ""class_1"": 0.980980980980981}, ""no_lora_client_2"": {""class_0"": 0.6136136136136137, ""class_1"": 0.3863863863863864}}","{""no_lora_client_3"": 1.6086375922633311, ""no_lora_client_1"": 0.23355659964016168, ""no_lora_client_4"": 0.6717796369069503, ""no_lora_client_5"": 0.8179715067278965, ""no_lora_client_2"": 0.25042041268645526}",0.7164730649601275,0.0,0.15121875740716806,0.0,0.4995108322353581,0.00012089735145148772,0.9998791026485485,1.0
