client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5865865865865866,0.5948250799770136,0.5865865865865866,0.4811685451521983,0.6718774094152703,999,"{'0': 0.6077348066298343, '1': 0.5852272727272727}","{'0': 0.08607198748043818, '1': 0.9586969168121}","{'0': 0.15078821110349555, '1': 0.7267916207276737}","[110, 1168, 71, 1648]",1.4953975677490234,0.0,15890432
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.097945399680406,0.0,0.0,0.0,0.0,0.13158222399011413,1000,{},{},{},[],1.5052375793457031,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.3855440797291865,0.0,0.0,0.0,0.0,0.01303777813039247,1000,{},{},{},[],1.7475347518920898,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.66332999666333,0.6849477343304503,0.66332999666333,0.627306430992303,0.632093108520306,999,"{'0': 0.7372134038800705, '1': 0.6460905349794238}","{'0': 0.3270735524256651, '1': 0.9133216986620128}","{'0': 0.45311653116531164, '1': 0.7568088696071342}","[418, 860, 149, 1570]",1.765625238418579,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.92992992992993,0.8861957434821756,0.92992992992993,0.8999518729529113,0.3697517094788728,999,"{'0': 0.9326633165829146, '1': 0.25}","{'0': 0.9967776584317938, '1': 0.014705882352941176}","{'0': 0.9636552440290758, '1': 0.027777777777777776}","[2784, 9, 201, 3]",1.941838264465332,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.3855440797291865,0.0,0.0,0.0,0.0,0.011649978100741035,1000,{},{},{},[],2.1561319828033447,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.7734401067734401,0.774639638833488,0.7734401067734401,0.7695123778568641,0.5394414029424153,999,"{'0': 0.7838862559241706, '1': 0.7677651905252317}","{'0': 0.6471048513302035, '1': 0.8673647469458988}","{'0': 0.7089584226318045, '1': 0.8145315487571702}","[827, 451, 228, 1491]",2.3145081996917725,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.25403655466263886,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.3312950134277344,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.6006006006006006,0.5093036079784687,0.6006006006006006,0.48409735750261756,0.66522498704769,999,"{'0': 0.6118466898954704, '1': 0.3464566929133858}","{'0': 0.9548667754214247, '1': 0.037996545768566495}","{'0': 0.7458059035888723, '1': 0.06848249027237355}","[1756, 83, 1114, 44]",2.46400785446167,0.0,15890432
no_lora_client_3,4,True,1.0,4,4,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.3855440797291865,0.0,0.0,0.0,0.0,0.011503479620885281,1000,{},{},{},[],2.212580442428589,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.8408408408408409,0.8404260551211684,0.8408408408408409,0.8404037038938181,0.4110924675666466,999,"{'0': 0.8258746948738812, '1': 0.8512443438914027}","{'0': 0.7942097026604069, '1': 0.8755090168702734}","{'0': 0.8097327483047467, '1': 0.8632061944364784}","[1015, 263, 214, 1505]",2.3868961334228516,0.0,15890432
no_lora_client_2,4,True,0.5,2,2,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.638304971638305,0.6354312178731213,0.638304971638305,0.5637542434218334,0.6233774885614082,999,"{'0': 0.6392475101438584, '1': 0.6293706293706294}","{'0': 0.9423599782490484, '1': 0.15544041450777202}","{'0': 0.7617582417582418, '1': 0.24930747922437674}","[1733, 106, 978, 180]",2.385896921157837,0.0,15890432
no_lora_client_4,4,True,0.75,3,3,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.23974775783126318,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.3766298294067383,0.0,15890432
no_lora_client_3,5,True,1.0,5,5,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.3855440797291865,0.0,0.0,0.0,0.0,0.011226682672424921,1000,{},{},{},[],2.329602003097534,0.0,15890432
no_lora_client_2,5,True,0.6,3,3,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.7020353687020354,0.6970777762499182,0.7020353687020354,0.6857284691604075,0.5725501718975249,999,"{'0': 0.7115384615384616, '1': 0.6741130091984231}","{'0': 0.8651441000543774, '1': 0.4430051813471503}","{'0': 0.7808588957055215, '1': 0.5346534653465347}","[1591, 248, 645, 513]",2.383225202560425,0.0,15890432
no_lora_client_1,5,True,1.0,5,5,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.8935602268935602,0.8934142355671447,0.8935602268935602,0.8934424563485875,0.30078993682508115,999,"{'0': 0.8814638027048528, '1': 0.9022988505747126}","{'0': 0.86697965571205, '1': 0.9133216986620128}","{'0': 0.8741617357001973, '1': 0.9077768141081237}","[1108, 170, 149, 1570]",2.3847179412841797,0.0,15890432
no_lora_client_4,5,True,0.8,4,4,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9325992659325992,0.9371451585141067,0.9325992659325992,0.9007294107803363,0.21200675588278545,999,"{'0': 0.9325542570951586, '1': 1.0}","{'0': 1.0, '1': 0.00980392156862745}","{'0': 0.9651002073255011, '1': 0.019417475728155338}","[2793, 0, 202, 2]",2.38215708732605,0.0,15890432
no_lora_client_3,6,True,1.0,5,6,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.3855440797291865,0.0,0.0,0.0,0.0,0.010948136823360252,1000,{},{},{},[],2.0998568534851074,0.0,15890432
no_lora_client_4,6,True,0.8333333333333334,5,5,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9476142809476142,0.9458476019879528,0.9476142809476142,0.9335335925374241,0.16365978301123338,999,"{'0': 0.9482993197278912, '1': 0.9122807017543859}","{'0': 0.9982098102398854, '1': 0.2549019607843137}","{'0': 0.9726146869004012, '1': 0.39846743295019155}","[2788, 5, 152, 52]",2.382122278213501,0.0,15890432
no_lora_client_2,6,True,0.6666666666666666,4,4,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.7550884217550884,0.7521383266016035,0.7550884217550884,0.7525919285003095,0.5128677476335455,999,"{'0': 0.7837699024139703, '1': 0.7019047619047619}","{'0': 0.8297988036976618, '1': 0.6364421416234888}","{'0': 0.8061278394083465, '1': 0.667572463768116}","[1526, 313, 421, 737]",2.3988547325134277,0.0,15890432
no_lora_client_1,6,True,1.0,5,6,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.9269269269269269,0.9269506646555827,0.9269269269269269,0.9269378502734189,0.22359704243994893,999,"{'0': 0.9133489461358314, '1': 0.9370629370629371}","{'0': 0.9154929577464789, '1': 0.9354275741710296}","{'0': 0.9144196951934349, '1': 0.9362445414847161}","[1170, 108, 111, 1608]",2.4004616737365723,0.0,15890432
no_lora_client_3,7,True,1.0,5,7,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.3855440797291865,0.0,0.0,0.0,0.0,0.01081766458302145,1000,{},{},{},[],2.2704851627349854,0.0,15890432
no_lora_client_1,7,True,1.0,5,7,999,"{""class_0"": 426, ""class_1"": 573}",0.39884992324734153,0.9482816149482817,0.948267870247784,0.9482816149482817,0.9482737731856415,0.16681747140471267,999,"{'0': 0.9403921568627451, '1': 0.9541231126596981}","{'0': 0.9381846635367762, '1': 0.9557882489819662}","{'0': 0.9392871132001567, '1': 0.954954954954955}","[1199, 79, 76, 1643]",2.3669867515563965,0.0,15890432
no_lora_client_2,7,True,0.7142857142857143,5,5,999,"{""class_0"": 613, ""class_1"": 386}",0.2920951902611303,0.8224891558224892,0.8229143286069743,0.8224891558224892,0.8226833192245416,0.42748595537647366,999,"{'0': 0.8580821917808219, '1': 0.7670648464163823}","{'0': 0.8515497553017944, '1': 0.7763385146804835}","{'0': 0.8548034934497817, '1': 0.7716738197424893}","[1566, 273, 259, 899]",2.379795551300049,0.0,15890432
no_lora_client_4,7,True,0.8571428571428571,5,6,999,"{""class_0"": 931, ""class_1"": 68}",0.503236780052018,0.9669669669669669,0.9651763458548228,0.9669669669669669,0.9636945219572032,0.11625683469274056,999,"{'0': 0.9703212290502793, '1': 0.8947368421052632}","{'0': 0.9949874686716792, '1': 0.5833333333333334}","{'0': 0.9824995580696482, '1': 0.7062314540059347}","[2779, 14, 85, 119]",2.3776116371154785,0.0,15890432
no_lora_client_3,8,True,1.0,5,8,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 201, ""bin_4"": 799}",1.3855440797291865,0.0,0.0,0.0,0.0,0.010722895120837229,1000,{},{},{},[],2.2981669902801514,0.0,15890432
