client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.5405688342313061,0.5799132465799133,0.5657227170364858,0.5799132465799133,0.4816013827941924,0.6717106236351861,999,"{'0': 0.5426008968609866, '1': 0.5829127613554435}","{'0': 0.09467918622848201, '1': 0.9406631762652705}","{'0': 0.16122584943371085, '1': 0.7197863342977966}","[121, 1157, 102, 1617]",1.52642822265625,0.0,15890432
no_lora_client_3,1,True,1.0,1,1,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 300, ""bin_3"": 700, ""bin_4"": 0}",1.0979453996804058,0.0,0.0,0.0,0.0,0.06697434755830617,1000,{},{},{},[],1.542365550994873,0.0,15890432
no_lora_client_6,2,True,0.5,1,1,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",2.870971827284568,0.0,0.0,0.0,0.0,0.4529919508430693,240,{},{},{},[],0.8403575420379639,0.0,15890432
no_lora_client_3,2,True,1.0,2,2,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 300, ""bin_3"": 700, ""bin_4"": 0}",1.4438554716444219,0.0,0.0,0.0,0.0,0.008597509577012961,1000,{},{},{},[],1.8775219917297363,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.4571613151625774,0.6680013346680014,0.6838441190872904,0.6680013346680014,0.6377023640355453,0.6198197150671924,999,"{'0': 0.7256778309409888, '1': 0.6527426160337553}","{'0': 0.35602503912363065, '1': 0.8999418266433973}","{'0': 0.4776902887139108, '1': 0.7566642210809489}","[455, 823, 172, 1547]",2.032228469848633,0.0,15890432
no_lora_client_4,2,True,0.5,1,1,999,"{""class_0"": 931, ""class_1"": 68}",0.5615481719672538,0.8545211878545211,0.8719507186393393,0.8545211878545211,0.8630569654818658,0.4406395074394014,999,"{'0': 0.9312111233077205, '1': 0.06060606060606061}","{'0': 0.9112065878983172, '1': 0.0784313725490196}","{'0': 0.9211002533478103, '1': 0.06837606837606838}","[2545, 248, 188, 16]",2.1177632808685303,0.0,15890432
no_lora_client_6,3,True,0.6666666666666666,2,2,240,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 240}",3.0826742036877994,0.0,0.0,0.0,0.0,0.060822306821743645,240,{},{},{},[],0.7191891670227051,0.0,15890432
no_lora_client_3,3,True,1.0,3,3,1000,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 300, ""bin_3"": 700, ""bin_4"": 0}",1.6555578480476534,0.0,0.0,0.0,0.0,0.008395908788467446,1000,{},{},{},[],2.3408987522125244,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.28047685542448386,0.7874541207874541,0.7866925535464808,0.7874541207874541,0.7859203277629339,0.5116308482866438,999,"{'0': 0.7751072961373391, '1': 0.7953056768558951}","{'0': 0.7065727699530516, '1': 0.847585805700989}","{'0': 0.7392550143266475, '1': 0.8206139115742045}","[903, 375, 262, 1457]",2.3879404067993164,0.0,15890432
no_lora_client_4,3,True,0.6666666666666666,2,2,999,"{""class_0"": 931, ""class_1"": 68}",0.7186998926912727,0.9319319319319319,0.868497125754383,0.9319319319319319,0.8990970244856256,0.2727972848153619,999,"{'0': 0.9319319319319319, '1': 0.0}","{'0': 1.0, '1': 0.0}","{'0': 0.9647668393782384, '1': 0.0}","[2793, 0, 204, 0]",2.4826748371124268,0.0,15890432
no_lora_client_2,3,True,0.3333333333333333,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.29734066847077745,0.6119452786119453,0.4951994167811863,0.6119452786119453,0.46828884693635026,0.6601833735824262,999,"{'0': 0.6132707774798928, '1': 0.3076923076923077}","{'0': 0.9951060358890701, '1': 0.0034542314335060447}","{'0': 0.7588637777317022, '1': 0.006831767719897523}","[1830, 9, 1154, 4]",2.6743662357330322,0.0,15890432
