num_clients,round_num,average_accuracy,accuracy_std,worst_client_accuracy,best_client_accuracy,average_precision,precision_std,average_recall,recall_std,average_f1_score,f1_score_std,total_communication_time,average_client_latency,aggregation_time,memory_usage_mb,cpu_utilization,throughput_samples_per_sec
2,1,0.27060393727060394,0.27060393727060394,0.0,0.5412078745412079,0.2573891921459773,0.2573891921459773,0.27060393727060394,0.27060393727060394,0.25473339075628837,0.25473339075628837,4.7265424728393555,1.643168330192566,0.016511917114257812,1654.56640625,100.0,413.62041890151494
3,2,0.5186297408519631,0.3857787319564046,0.0,0.9245912579245913,0.5147861383478235,0.3733465313915055,0.5186297408519631,0.3857787319564046,0.48756431066049966,0.3702160831798794,5.847885608673096,1.8267842928568523,0.019952774047851562,2078.37109375,100.0,505.13870718058826
6,3,0.538427316205094,0.39919449456469425,0.0,0.9586252919586253,0.512588254898766,0.3818785780833386,0.538427316205094,0.39919449456469425,0.5140393999233608,0.38856064089707715,9.589090347290039,3.24016265074412,0.03319835662841797,3239.8046875,93.8,616.116023592768
8,4,0.539039039039039,0.4290687127547454,0.0,0.9636302969636303,0.5260673937275566,0.41749085852116913,0.539039039039039,0.4290687127547454,0.5220541833716661,0.4213695986715552,11.061700105667114,3.515553802251816,0.04365110397338867,4164.03515625,94.3,639.4127627392804
9,5,0.5803581359136916,0.41891185765126,0.0,0.980980980980981,0.5571272524833828,0.403740487672666,0.5803581359136916,0.41891185765126,0.5652440748872061,0.4098647259019921,12.32717251777649,4.020769516626994,0.04810285568237305,4753.87109375,93.7,654.8128607387681
9,6,0.5953731509287066,0.4268084551544176,0.0,0.980980980980981,0.5697414788985241,0.41526326754056386,0.5953731509287066,0.4268084551544176,0.5790161648700818,0.4180465642610672,12.111921310424805,4.055052704281277,0.04751396179199219,5061.8515625,93.8,666.4501338582351
9,7,0.6062729396062729,0.43298338721531465,0.0,0.980980980980981,0.5962480143437108,0.42625065708479487,0.6062729396062729,0.43298338721531465,0.5930257775065872,0.42648181094637505,12.138710021972656,4.0671149889628095,0.04727983474731445,5347.12890625,93.8,664.9792404380277
9,8,0.6176176176176176,0.4396112501284396,0.0,0.980980980980981,0.6091970066400711,0.43376325414636746,0.6176176176176176,0.4396112501284396,0.6093802159553954,0.4349030110817576,12.518276929855347,4.035162846247355,0.04729318618774414,5625.59765625,93.8,644.816318068141
9,9,0.6275534794053312,0.4454857191001354,0.0,0.9813146479813146,0.6200786445999206,0.440231721245697,0.6275534794053312,0.4454857191001354,0.6223199074666006,0.4420732227748478,12.56709361076355,4.080290052625868,0.04753375053405762,5885.92578125,93.7,642.3117739008773
9,10,0.6359693026359693,0.45060347188246097,0.0,0.987987987987988,0.633304510298055,0.44869254071759135,0.6359693026359693,0.45060347188246097,0.6332789077449765,0.44870932541540687,12.052119016647339,4.030236747529772,0.04701423645019531,6187.5859375,93.8,669.7569322222977
