client_id,round_num,participated,participation_rate,consecutive_participations,total_participations,data_samples,data_distribution,data_heterogeneity_score,local_accuracy,local_precision,local_recall,local_f1_score,local_loss,contribution_weight,per_class_precision,per_class_recall,per_class_f1,confusion_matrix_flat,upload_time,download_time,parameter_size_bytes
no_lora_client_2,1,True,1.0,1,1,999,"{""class_0"": 613, ""class_1"": 386}",0.017742174447321513,0.6149482816149483,0.583412077441419,0.6149482816149483,0.4872601174364647,0.6555683136617065,999,"{'0': 0.6168543159331287, '1': 0.5303030303030303}","{'0': 0.9831430125067971, '1': 0.030224525043177894}","{'0': 0.7580712788259958, '1': 0.05718954248366013}","[1808, 31, 1123, 35]",1.5624749660491943,0.0,15890432
no_lora_client_1,1,True,1.0,1,1,999,"{""class_0"": 426, ""class_1"": 573}",0.01756272717838027,0.5578912245578912,0.5352514656992795,0.5578912245578912,0.5259798459979472,0.68274580706995,999,"{'0': 0.46685472496473907, '1': 0.5861013986013986}","{'0': 0.2589984350547731, '1': 0.7801047120418848}","{'0': 0.3331655762455964, '1': 0.6693286748190667}","[331, 947, 378, 1341]",1.5602705478668213,0.0,15890432
no_lora_client_1,2,True,1.0,2,2,999,"{""class_0"": 426, ""class_1"": 573}",0.01756272717838027,0.6629963296629964,0.6837452779720821,0.6629963296629964,0.6273995037508551,0.636336312407539,999,"{'0': 0.7342657342657343, '1': 0.6461855670103093}","{'0': 0.3286384976525822, '1': 0.9115764979639325}","{'0': 0.4540540540540541, '1': 0.7562741312741312}","[420, 858, 152, 1567]",1.281318187713623,0.0,15890432
no_lora_client_2,2,True,1.0,2,2,999,"{""class_0"": 613, ""class_1"": 386}",0.017742174447321513,0.6476476476476476,0.6470574865436973,0.6476476476476476,0.584982996977401,0.6231860184164905,999,"{'0': 0.6479032867397053, '1': 0.6457142857142857}","{'0': 0.9325720500271887, '1': 0.19516407599309155}","{'0': 0.7646009808292465, '1': 0.29973474801061006}","[1715, 124, 932, 226]",1.2847280502319336,0.0,15890432
no_lora_client_2,3,True,1.0,3,3,999,"{""class_0"": 613, ""class_1"": 386}",0.017742174447321513,0.7023690357023691,0.6970945356638272,0.7023690357023691,0.6868590319663896,0.5813730322810077,999,"{'0': 0.7130004498425551, '1': 0.6718346253229974}","{'0': 0.8618814573137574, '1': 0.44905008635578586}","{'0': 0.7804037419990153, '1': 0.5383022774327122}","[1585, 254, 638, 520]",1.2799105644226074,0.0,15890432
no_lora_client_1,3,True,1.0,3,3,999,"{""class_0"": 426, ""class_1"": 573}",0.01756272717838027,0.7650984317650984,0.7691996196210374,0.7650984317650984,0.7589662387867391,0.5502841756457374,999,"{'0': 0.7928571428571428, '1': 0.7516113039167079}","{'0': 0.607981220657277, '1': 0.8819080860965678}","{'0': 0.6882196634189548, '1': 0.8115631691648822}","[777, 501, 203, 1516]",1.2827730178833008,0.0,15890432
no_lora_client_1,4,True,1.0,4,4,999,"{""class_0"": 426, ""class_1"": 573}",0.01756272717838027,0.8471805138471805,0.8468124923983481,0.8471805138471805,0.8466935909005743,0.4106716335450531,999,"{'0': 0.8355155482815058, '1': 0.8552112676056338}","{'0': 0.798904538341158, '1': 0.8830715532286213}","{'0': 0.8168, '1': 0.8689181453921008}","[1021, 257, 201, 1518]",1.3061842918395996,0.0,15890432
no_lora_client_2,4,True,1.0,4,4,999,"{""class_0"": 613, ""class_1"": 386}",0.017742174447321513,0.7517517517517518,0.7482290455263427,0.7517517517517518,0.7465560240791341,0.5188997116669145,999,"{'0': 0.769041769041769, '1': 0.7151767151767152}","{'0': 0.8510059815116912, '1': 0.5941278065630398}","{'0': 0.8079504388229221, '1': 0.6490566037735849}","[1565, 274, 470, 688]",1.310220718383789,0.0,15890432
no_lora_client_2,5,True,1.0,5,5,999,"{""class_0"": 613, ""class_1"": 386}",0.017742174447321513,0.8168168168168168,0.8158178403047186,0.8168168168168168,0.8161425473131675,0.4285597265082062,999,"{'0': 0.842720510095643, '1': 0.7730941704035874}","{'0': 0.8624252311038608, '1': 0.7443868739205527}","{'0': 0.8524590163934426, '1': 0.7584689837219534}","[1586, 253, 296, 862]",1.3194880485534668,0.0,15890432
no_lora_client_1,5,True,1.0,5,5,999,"{""class_0"": 426, ""class_1"": 573}",0.01756272717838027,0.8905572238905572,0.8904976428438282,0.8905572238905572,0.8905238011120363,0.3075433489349153,999,"{'0': 0.8734276729559748, '1': 0.9031884057971015}","{'0': 0.8693270735524257, '1': 0.9063408958696917}","{'0': 0.8713725490196078, '1': 0.9047619047619048}","[1111, 167, 161, 1558]",1.3130693435668945,0.0,15890432
