num_clients,round_num,average_accuracy,accuracy_std,worst_client_accuracy,best_client_accuracy,average_precision,precision_std,average_recall,recall_std,average_f1_score,f1_score_std,total_communication_time,average_client_latency,aggregation_time,memory_usage_mb,cpu_utilization,throughput_samples_per_sec
2,1,0.28995662328995664,0.28995662328995664,0.0,0.5799132465799133,0.2828613585182429,0.2828613585182429,0.28995662328995664,0.28995662328995664,0.2408006913970962,0.2408006913970962,4.81996750831604,1.5343968868255615,0.016895055770874023,1654.3671875,100.0,414.73187581530067
4,2,0.38063063063063063,0.38630089817182883,0.0,0.8545211878545211,0.3889487094316574,0.39459360127595994,0.38063063063063063,0.38630089817182883,0.3751898323793528,0.3835563809532773,6.055732488632202,1.7169678211212158,0.025329113006591797,2417.25390625,100.0,534.6988365227425
5,3,0.46626626626626627,0.393963700567845,0.0,0.9319319319319319,0.43007781921641,0.37244066392375014,0.46626626626626627,0.393963700567845,0.4306612398369819,0.3789446259561539,7.190110445022583,2.121013879776001,0.028699874877929688,2919.203125,93.8,589.2805548883192
6,4,0.5679012345679013,0.4151810230395968,0.0,0.980980980980981,0.5544393585718064,0.4033606858273069,0.5679012345679013,0.4151810230395968,0.5489893124612959,0.40743120652760095,9.026656866073608,2.6455788215001426,0.03440570831298828,3421.5,88.1,580.0588866572812
6,5,0.587865643421199,0.42464328959895586,0.0,0.980980980980981,0.573259412044121,0.41342580366508314,0.587865643421199,0.42464328959895586,0.5784662844312441,0.4182379206935615,8.692564725875854,2.656545082728068,0.03339743614196777,3673.3125,94.3,602.3528783957813
6,6,0.6014903792681571,0.4308052617987849,0.0,0.980980980980981,0.5986812097386043,0.428554865849197,0.6014903792681571,0.4308052617987849,0.5936892620134434,0.4250928809446191,8.594259977340698,2.6471426089604697,0.03347158432006836,3850.5390625,93.8,609.2428316709527
6,7,0.61767322878434,0.4396327657091687,0.0,0.980980980980981,0.6145227905634904,0.4371376714068743,0.61767322878434,0.4396327657091687,0.6139264733325,0.43674672273428855,8.561893224716187,2.652781049410502,0.0337529182434082,4033.0078125,93.8,611.5460157878147
6,8,0.630686241797353,0.4475798171410909,0.0,0.980980980980981,0.6275154620695887,0.4451359984359274,0.630686241797353,0.4475798171410909,0.6285697370207378,0.4459434503681653,8.716100215911865,2.654335896174113,0.03342628479003906,4241.9375,93.8,600.7264708937125
6,9,0.6410299188076967,0.45395492134060844,0.0,0.9843176509843177,0.6379672074896994,0.45169391880575743,0.6410299188076967,0.45395492134060844,0.6393861894957025,0.45272970003395724,8.594717741012573,2.651903510093689,0.033606529235839844,4385.64453125,93.8,609.2104504116144
6,10,0.6455344233122011,0.45679616251605626,0.0,0.985985985985986,0.6424687015522612,0.45458241377587266,0.6455344233122011,0.45679616251605626,0.6439179520305743,0.4556171907161753,8.697107791900635,2.637977719306946,0.03359699249267578,4570.4140625,94.4,602.0381977531017
6,11,0.6508730953175398,0.4604381214233445,0.0,0.991991991991992,0.647761806714375,0.45825370398399123,0.6508730953175398,0.4604381214233445,0.64928228940775,0.45930858104577693,8.426763772964478,2.6431601842244468,0.0331273078918457,4754.44921875,93.8,621.3526323103952
6,12,0.6542653764875986,0.46271262164820687,0.0,0.9926593259926594,0.6511585818905102,0.46056556609051647,0.6542653764875986,0.46271262164820687,0.6526894137612494,0.4616114183936734,8.538825750350952,2.64080818494161,0.03320670127868652,4934.4140625,94.4,613.1981272605727
6,13,0.655933711489267,0.46388971648229843,0.0,0.994994994994995,0.6528347243410194,0.4617650122476356,0.655933711489267,0.46388971648229843,0.654362540527094,0.4628004663184804,8.435110569000244,2.625320394833883,0.03355264663696289,5115.34765625,93.8,620.7377334814116
6,14,0.6568791013235458,0.46452053833610263,0.0,0.9936603269936604,0.656540262964298,0.46428303248499136,0.6568791013235458,0.46452053833610263,0.6557608202273073,0.4637421294952968,8.777352094650269,2.6297138929367065,0.03323531150817871,5290.16015625,94.3,596.5342699964449
