accuracy,client_id,device_type,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb,gpu_memory_utilization_pct,gpu_name,loss,phase,round,samples_processed,task,timestamp
0.0,stsb_client,cuda,0.054462976,0.07340032,8.071348224,0.6747692515366315,NVIDIA GeForce RTX 5060,0.0,training_start,1,0,all_tasks,2026-02-04 08:20:39
0.0,stsb_client,cuda,0.062988288,0.067108864,8.071348224,0.7803936374929968,NVIDIA GeForce RTX 5060,0.19734324012529386,task_complete,1,4249,stsb,2026-02-04 08:20:45
0.0,stsb_client,cuda,0.0629888,0.067108864,8.071348224,0.7803999809189747,NVIDIA GeForce RTX 5060,0.0,round_complete,1,0,all_tasks,2026-02-04 08:20:45
0.0,stsb_client,cuda,0.062987264,0.09437184,8.071348224,0.7803809506410413,NVIDIA GeForce RTX 5060,0.0,training_start,2,0,all_tasks,2026-02-04 08:23:27
0.0,stsb_client,cuda,0.062988288,0.067108864,8.071348224,0.7803936374929968,NVIDIA GeForce RTX 5060,0.15598174053965544,task_complete,2,4249,stsb,2026-02-04 08:23:32
0.0,stsb_client,cuda,0.0629888,0.067108864,8.071348224,0.7803999809189747,NVIDIA GeForce RTX 5060,0.0,round_complete,2,0,all_tasks,2026-02-04 08:23:32
0.0,stsb_client,cuda,0.062987264,0.09437184,8.071348224,0.7803809506410413,NVIDIA GeForce RTX 5060,0.0,training_start,3,0,all_tasks,2026-02-04 08:26:14
0.004367143698818909,stsb_client,cuda,0.062988288,0.067108864,8.071348224,0.7803936374929968,NVIDIA GeForce RTX 5060,0.13308146258437992,task_complete,3,4249,stsb,2026-02-04 08:26:19
0.0,stsb_client,cuda,0.0629888,0.067108864,8.071348224,0.7803999809189747,NVIDIA GeForce RTX 5060,0.0,round_complete,3,0,all_tasks,2026-02-04 08:26:19
0.0,stsb_client,cuda,0.062987264,0.09437184,8.071348224,0.7803809506410413,NVIDIA GeForce RTX 5060,0.0,training_start,4,0,all_tasks,2026-02-04 08:29:02
0.01744896601604171,stsb_client,cuda,0.062988288,0.067108864,8.071348224,0.7803936374929968,NVIDIA GeForce RTX 5060,0.12795325490047357,task_complete,4,4249,stsb,2026-02-04 08:29:07
0.0,stsb_client,cuda,0.0629888,0.067108864,8.071348224,0.7803999809189747,NVIDIA GeForce RTX 5060,0.0,round_complete,4,0,all_tasks,2026-02-04 08:29:07
0.0,stsb_client,cuda,0.062987264,0.09437184,8.071348224,0.7803809506410413,NVIDIA GeForce RTX 5060,0.0,training_start,5,0,all_tasks,2026-02-04 08:31:50
